名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·东大桥路 1室1厅 南,朝阳,朝阳门外,东大桥路,45.24㎡,南,1室1厅1卫
整租·丰汇园小区 1室1厅 西,西城,金融街,丰汇园小区,54.00㎡,西,1室1厅1卫
整租·光熙家园二期 1室1厅 西,朝阳,西坝河,光熙家园二期,55.00㎡,西,1室1厅1卫
整租·UHN国际村 1室0厅 南,朝阳,三元桥,UHN国际村,53.85㎡,南,1室0厅1卫
整租·鑫融皓月 1室1厅 东/西,丰台,卢沟桥,鑫融皓月,56.73㎡,东 西,1室1厅1卫
整租·车辇店胡同 1室1厅 南,东城,安定门,车辇店胡同,55.00㎡,南,1室1厅1卫
整租·鲁能钓鱼台美高梅公馆 2房间 南,丰台,刘家窑,鲁能钓鱼台美高梅公馆,46.00㎡,南,2房间1卫
整租·海淀南路 1室1厅 南,海淀,苏州桥,海淀南路,46.10㎡,南,1室1厅1卫
整租·百万庄中里 1室1厅 东,西城,阜成门,百万庄中里,41.00㎡,东,1室1厅1卫
整租·三里河二区A区 1室1厅 南,西城,月坛,三里河二区A区,53.30㎡,南,1室1厅1卫
整租·富力城A区 1室0厅 北,朝阳,双井,富力城A区,59.70㎡,北,1室0厅1卫
整租·横街 1室1厅 南,东城,东四,横街,50.00㎡,南,1室1厅1卫
整租·和平新城一期 1室0厅 北,东城,和平里,和平新城一期,55.81㎡,北,1室0厅1卫
整租·东恒时代二期 1室1厅 东北,朝阳,四惠,东恒时代二期,58.47㎡,东北,1室1厅1卫
整租·彩电小区 1室1厅 东南,海淀,军博,彩电小区,50.50㎡,东南,1室1厅1卫
整租·太平桥大街6号 1室1厅 东/西,西城,金融街,太平桥大街6号,44.50㎡,东 西,1室1厅1卫
整租·潭柘新区3号院 1室1厅 南/北,门头沟,门头沟其它,潭柘新区3号院,60.00㎡,南 北,1室1厅1卫
独栋·乐乎青年社区 良乡时代广场店 温馨大复式 1室1厅,,,,25.00-65.00㎡,,1室1厅1卫
整租·京南嘉园 1室1厅 南/北,房山,窦店,京南嘉园,67.79㎡,南 北,1室1厅1卫
整租·东鱼市口胡同 1室1厅 南,密云,鼓楼街道,东鱼市口胡同,63.99㎡,南,1室1厅1卫
整租·育新花园西里 1室1厅 南/西/北,大兴,大兴新机场洋房别墅区,育新花园西里,64.19㎡,南 西 北,1室1厅1卫
整租·首创悦树湾 1室1厅 南,顺义,顺义其它,首创悦树湾,65.55㎡,南,1室1厅1卫
整租·城建万科城 1室1厅 南,延庆,延庆其它,城建万科城,68.00㎡,南,1室1厅1卫
整租·大方居 1室1厅 东南,通州,九棵树(家乐福),大方居,64.44㎡,东南,1室1厅1卫
整租·房山超级蜂巢 1室1厅 西北,房山,良乡,房山超级蜂巢,61.03㎡,西北,1室1厅1卫
整租·旧宫新苑南区 1室1厅 西南/北,大兴,旧宫,旧宫新苑南区,68.00㎡,西南 北,1室1厅1卫
整租·泰禾中央广场 2房间 南,大兴,黄村火车站,泰禾中央广场,68.00㎡,南,2房间1卫
整租·莲水怡园 1室0厅 南,通州,马驹桥,莲水怡园,60.00㎡,南,1室0厅1卫
独栋·恒寓星光店 新房开业85折 开发商直租一居 1室1厅,,,,65.00㎡,,1室1厅1卫
整租·南海雅苑南区 1室1厅 东,亦庄开发区,亦庄开发区其它,南海雅苑南区,61.74㎡,东,1室1厅1卫
独栋·恒寓星光店 星光二店 复式小两居 1室1厅,,,,75.00㎡,,1室1厅1卫
整租·南海家园四里 1室1厅 南/北,大兴,亦庄开发区其它,南海家园四里,67.00㎡,南 北,1室1厅1卫
独栋·恒寓星光店 星光二店 可开发票0中介 1室1厅,,,,63.00㎡,,1室1厅1卫
整租·馨港庄园三区 1室1厅 南,顺义,李桥,馨港庄园三区,66.13㎡,南,1室1厅1卫
独栋·恒寓星光店 星光二店 LOFT一居室 1室1厅,,,,66.00㎡,,1室1厅1卫
整租·瀛海家园逸园A区 1室1厅 南/北,大兴,瀛海,瀛海家园逸园A区,60.00㎡,南 北,1室1厅1卫
独栋·恒寓星光店 星光二店 国企直租一居室 1室1厅,,,,65.00㎡,,1室1厅1卫
整租·运河湾南区 1室1厅 南/北,通州,武夷花园,运河湾南区,67.00㎡,南 北,1室1厅1卫
整租·博客园 1室1厅 南/北,通州,乔庄,博客园,69.00㎡,南 北,1室1厅1卫
整租·庑殿家苑A区 1室1厅 南,大兴,旧宫,庑殿家苑A区,60.00㎡,南,1室1厅1卫
独栋·恒寓星光店 新房开业85折 物业直租可月付 1室1厅,,,,60.00-65.00㎡,,1室1厅1卫
整租·兴盛街187号院 1室1厅 南,大兴,枣园,兴盛街187号院,64.20㎡,南,1室1厅1卫
整租·金域缇香 1室1厅 南,房山,长阳,金域缇香,66.31㎡,南,1室1厅1卫
整租·新月家园 1室1厅 南/北,丰台,卢沟桥,新月家园,69.56㎡,南 北,1室1厅1卫
整租·万科天地 1室1厅 复式 南,大兴,义和庄,万科天地,61.63㎡,南,1室1厅1卫
整租·保利茉莉公馆 1室1厅 南,大兴,高米店,保利茉莉公馆,70.00㎡,南,1室1厅1卫
整租·东兴二区 1室1厅 北,顺义,顺义城,东兴二区,70.00㎡,北,1室1厅1卫
整租·保利罗谷小区 1室1厅 南,昌平,昌平其它,保利罗谷小区,61.82㎡,南,1室1厅1卫
整租·石园东苑 1室1厅 南,顺义,顺义城,石园东苑,68.00㎡,南,1室1厅1卫
整租·德宏景苑东区 1室1厅 南,大兴,瀛海,德宏景苑东区,60.00㎡,南,1室1厅1卫
整租·泰禾中央广场 2房间 复式 东,大兴,黄村火车站,泰禾中央广场,61.63㎡,东,2房间1卫
整租·枣园尚城北区 1室1厅 南,大兴,枣园,枣园尚城北区,62.80㎡,南,1室1厅1卫
整租·泰禾中央广场 2房间 LOFT 南,大兴,黄村火车站,泰禾中央广场,73.71㎡,南,2房间1卫
整租·新马家园 1室1厅 南,顺义,马坡,新马家园,65.00㎡,南,1室1厅1卫
整租·融科香雪兰溪 1室1厅 南,通州,马驹桥,融科香雪兰溪,71.00㎡,南,1室1厅1卫
整租·八角北路11号院 1室1厅 南,石景山,杨庄,八角北路11号院,62.00㎡,南,1室1厅1卫
整租·北京城建·广悦居 1室1厅 南,房山,长阳,北京城建·广悦居,65.00㎡,南,1室1厅1卫
整租·双兴东区 1室1厅 南/北,顺义,顺义城,双兴东区,67.00㎡,南 北,1室1厅1卫
整租·康泽佳苑北区 1室1厅 南,房山,长阳,康泽佳苑北区,62.00㎡,南,1室1厅1卫
整租·西上园四区 1室1厅 跃层 南/北,通州,武夷花园,西上园四区,68.00㎡,南 北,1室1厅1卫
整租·长城国际 1室0厅 西,通州,通州北苑,长城国际,63.00㎡,西,1室0厅1卫
整租·新翠景园 1室1厅 南,通州,九棵树(家乐福),新翠景园,63.67㎡,南,1室1厅1卫
整租·DBC加州小镇 1室1厅 南/北,通州,临河里,DBC加州小镇,65.00㎡,南 北,1室1厅1卫
整租·小康东里 1室1厅 南/北,大兴,亦庄,小康东里,60.00㎡,南 北,1室1厅1卫
整租·映翠居 1室1厅 南/北,通州,梨园,映翠居,64.26㎡,南 北,1室1厅1卫
整租·西宏苑 1室1厅 南,丰台,西红门,西宏苑,67.00㎡,南,1室1厅1卫
整租·红星楼 1室1厅 南/北,大兴,旧宫,红星楼,70.00㎡,南 北,1室1厅1卫
整租·德茂佳苑 1室1厅 南/北,大兴,瀛海,德茂佳苑,67.80㎡,南 北,1室1厅1卫
整租·白露雅园东区 1室1厅 南,顺义,后沙峪,白露雅园东区,63.39㎡,南,1室1厅1卫
整租·泰河园一里一区 1室1厅 南,亦庄开发区,亦庄开发区其它,泰河园一里一区,70.00㎡,南,1室1厅1卫
整租·幸福西区 1室1厅 南/北,顺义,顺义城,幸福西区,70.00㎡,南 北,1室1厅1卫
整租·长城国际 1室1厅 西,通州,通州北苑,长城国际,62.00㎡,西,1室1厅1卫
整租·合生世界花园 1房间 南,通州,马驹桥,合生世界花园,60.21㎡,南,1房间1卫
整租·石园东苑 1室1厅 南/北,顺义,顺义城,石园东苑,68.00㎡,南 北,1室1厅1卫
整租·红杉一品 1室1厅 南,顺义,顺义城,红杉一品,69.98㎡,南,1室1厅1卫
整租·运河园 1室1厅 南/北,通州,武夷花园,运河园,71.48㎡,南 北,1室1厅1卫
整租·西辛南区 1室1厅 南/北,顺义,顺义城,西辛南区,65.00㎡,南 北,1室1厅1卫
整租·首开康乃馨城 1室1厅 南,大兴,枣园,首开康乃馨城,62.00㎡,南,1室1厅1卫
整租·兴丰家园 1室1厅 西北,大兴,黄村中,兴丰家园,65.43㎡,西北,1室1厅1卫
整租·长城国际 1室0厅 东,通州,通州北苑,长城国际,64.00㎡,东,1室0厅1卫
整租·时尚街区西区 1室1厅 南,通州,梨园,时尚街区西区,60.17㎡,南,1室1厅1卫
整租·莲水怡园 1室1厅 南,通州,马驹桥,莲水怡园,75.73㎡,南,1室1厅1卫
整租·上林苑 1室1厅 南/北,大兴,瀛海,上林苑,70.00㎡,南 北,1室1厅1卫
整租·博客园 1室1厅 西北,通州,乔庄,博客园,77.00㎡,西北,1室1厅1卫
整租·炫立方 1室1厅 北,顺义,顺义其它,炫立方,61.17㎡,北,1室1厅1卫
整租·枣园尚城南区 1室1厅 南,大兴,枣园,枣园尚城南区,62.00㎡,南,1室1厅1卫
整租·幸福艺居 1室1厅 北,通州,玉桥,幸福艺居,68.00㎡,北,1室1厅1卫
整租·中晟馨苑2号院 1室1厅 南,顺义,马坡,中晟馨苑2号院,69.00㎡,南,1室1厅1卫
整租·房山超级蜂巢 1室1厅 西北,房山,良乡,房山超级蜂巢,61.03㎡,西北,1室1厅1卫
整租·DBC加州小镇C区 1室1厅 南/北,通州,临河里,DBC加州小镇C区,65.00㎡,南 北,1室1厅1卫
整租·东兴二区 1室1厅 北,顺义,顺义城,东兴二区,70.00㎡,北,1室1厅1卫
整租·当代名筑 1室1厅 南/北,通州,梨园,当代名筑,78.00㎡,南 北,1室1厅1卫
整租·石园东苑 1室1厅 南,顺义,顺义城,石园东苑,68.00㎡,南,1室1厅1卫
整租·东亚瑞晶苑 1室1厅 南,通州,马驹桥,东亚瑞晶苑,78.00㎡,南,1室1厅1卫
整租·金隅自由筑 1室1厅 南,通州,临河里,金隅自由筑,74.00㎡,南,1室1厅1卫
整租·裕龙三区 1室1厅 南,顺义,顺义城,裕龙三区,66.00㎡,南,1室1厅1卫
整租·西潞苑小区 1室1厅 北,通州,北关,西潞苑小区,61.00㎡,北,1室1厅1卫
整租·龙水路22号院 1室1厅 南/北,昌平,东关,龙水路22号院,60.14㎡,南 北,1室1厅1卫
整租·华业东方玫瑰C区 1室1厅 南,通州,临河里,华业东方玫瑰C区,62.00㎡,南,1室1厅1卫
整租·京城雅苑 1室1厅 南,丰台,卢沟桥,京城雅苑,70.57㎡,南,1室1厅1卫
整租·天恒乐活城 1室1厅 西,房山,阎村,天恒乐活城,70.57㎡,西,1室1厅1卫
整租·南海家园二里 1室1厅 南/北,大兴,亦庄开发区其它,南海家园二里,66.00㎡,南 北,1室1厅1卫
整租·宏盛家园文物局 1室1厅 南/北,大兴,西红门,宏盛家园文物局,70.00㎡,南 北,1室1厅1卫
整租·月季园 1室1厅 南,通州,武夷花园,月季园,67.60㎡,南,1室1厅1卫
整租·建新南区 1室1厅 西,顺义,顺义城,建新南区,63.12㎡,西,1室1厅1卫
整租·南海家园二里 1室1厅 南/北,大兴,亦庄开发区其它,南海家园二里,65.62㎡,南 北,1室1厅1卫
整租·石园北区 1室1厅 北,顺义,顺义城,石园北区,71.73㎡,北,1室1厅1卫
整租·海棠湾一期 1室1厅 西北,通州,临河里,海棠湾一期,62.73㎡,西北,1室1厅1卫
整租·石园西区 1室1厅 北,顺义,顺义城,石园西区,60.00㎡,北,1室1厅1卫
整租·龙山华府 1室1厅 南,昌平,南邵,龙山华府,68.57㎡,南,1室1厅1卫
整租·石园东区 1室1厅 北,顺义,顺义城,石园东区,69.11㎡,北,1室1厅1卫
整租·晓月苑五里 1室1厅 东/西,丰台,卢沟桥,晓月苑五里,62.00㎡,东 西,1室1厅1卫
整租·西潞苑小区 1室1厅 南,通州,北关,西潞苑小区,60.80㎡,南,1室1厅1卫
整租·天裕昕园东区 1室1厅 南/北,顺义,中央别墅区,天裕昕园东区,60.00㎡,南 北,1室1厅1卫
整租·天恒乐活城 1室1厅 东北,房山,阎村,天恒乐活城,61.59㎡,东北,1室1厅1卫
整租·晓月苑五里 1室1厅 东/西,丰台,卢沟桥,晓月苑五里,62.00㎡,东 西,1室1厅1卫
整租·金隅自由筑 1室1厅 西,通州,临河里,金隅自由筑,68.61㎡,西,1室1厅1卫
整租·北亚花园 1室1厅 南/西北,昌平,北七家,北亚花园,63.87㎡,南 西北,1室1厅1卫
整租·仓上小区 1室1厅 北,顺义,顺义城,仓上小区,64.86㎡,北,1室1厅1卫
整租·名佳花园三区 1室1厅 南/北,昌平,北七家,名佳花园三区,73.00㎡,南 北,1室1厅1卫
整租·北京像素北区 1房间 南,朝阳,常营,北京像素北区,60.70㎡,南,1房间1卫
整租·前沙涧路7号院 1室1厅 南,海淀,海淀其它,前沙涧路7号院,61.00㎡,南,1室1厅1卫
独栋·美遇社区 欢乐谷店 精装一室一厅，毕业季特惠，应届生首月免租 1室1厅,,,,34.00-60.00㎡,,1室1厅1卫
整租·旧宫新苑南区 1室1厅 南/北,大兴,旧宫,旧宫新苑南区,62.00㎡,南 北,1室1厅1卫
整租·次渠嘉园 1室1厅 南,通州,通州其它,次渠嘉园,60.00㎡,南,1室1厅1卫
整租·华业东方玫瑰A区 1室1厅 南/西,通州,临河里,华业东方玫瑰A区,63.06㎡,南 西,1室1厅1卫
整租·远洋新天地 2房间 LOFT 西,门头沟,上岸地铁,远洋新天地,60.32㎡,西,2房间1卫
整租·清岚花园回民营一区 1室1厅 南,顺义,后沙峪,清岚花园回民营一区,74.00㎡,南,1室1厅1卫
整租·东营前街 1室1厅 南/北,通州,万达,东营前街,67.29㎡,南 北,1室1厅1卫
整租·DBC加州小镇 1室1厅 南/北,通州,临河里,DBC加州小镇,65.00㎡,南 北,1室1厅1卫
整租·东惠家园1期 1室1厅 南,通州,通州其它,东惠家园1期,60.00㎡,南,1室1厅1卫
整租·物资学院家属院 1室1厅 北,通州,北关,物资学院家属院,60.00㎡,北,1室1厅1卫
整租·金域缇香 1室1厅 南,房山,长阳,金域缇香,64.00㎡,南,1室1厅1卫
整租·邑上公馆 1室1厅 南,房山,长阳,邑上公馆,62.38㎡,南,1室1厅1卫
整租·次渠嘉园 1室1厅 南,通州,通州其它,次渠嘉园,60.00㎡,南,1室1厅1卫
整租·瑞都公园世家南区 1室1厅 南,通州,临河里,瑞都公园世家南区,65.00㎡,南,1室1厅1卫
整租·次渠锦园 1室1厅 南,亦庄开发区,通州其它,次渠锦园,60.00㎡,南,1室1厅1卫
整租·金汉绿港五区 1室1厅 东/北,顺义,顺义城,金汉绿港五区,64.00㎡,东 北,1室1厅1卫
整租·东惠家园 1室1厅 南,通州,通州其它,东惠家园,60.00㎡,南,1室1厅1卫
整租·首开康乃馨城 1室1厅 南/北,大兴,枣园,首开康乃馨城,75.00㎡,南 北,1室1厅1卫
整租·玉江佳园 1室1厅 东/南/西/北,亦庄开发区,通州其它,玉江佳园,65.00㎡,东 南 西 北,1室1厅1卫
整租·DBC加州小镇 1室1厅 南/北,通州,临河里,DBC加州小镇,66.00㎡,南 北,1室1厅1卫
整租·次渠嘉园 1室1厅 南,通州,通州其它,次渠嘉园,60.00㎡,南,1室1厅1卫
整租·DBC加州小镇 1室1厅 南/北,通州,临河里,DBC加州小镇,66.00㎡,南 北,1室1厅1卫
整租·远洋新天地 2房间 LOFT 东北,门头沟,上岸地铁,远洋新天地,61.59㎡,东北,2房间1卫
整租·润枫锦尚 1室1厅 南,大兴,旧宫,润枫锦尚,76.04㎡,南,1室1厅1卫
整租·次渠北里一区 1室1厅 南,通州,通州其它,次渠北里一区,65.00㎡,南,1室1厅1卫
整租·南海家园四里 1室1厅 南/北,大兴,亦庄开发区其它,南海家园四里,63.39㎡,南 北,1室1厅1卫
整租·次渠嘉园 1室1厅 东/南/西/北,通州,通州其它,次渠嘉园,60.00㎡,东 南 西 北,1室1厅1卫
整租·澜西园四区 1室1厅 南/北,顺义,顺义城,澜西园四区,70.00㎡,南 北,1室1厅1卫
整租·次渠嘉园 1室1厅 东/南/西/北,通州,通州其它,次渠嘉园,60.00㎡,东 南 西 北,1室1厅1卫
整租·京贸国际城 1室1厅 南,通州,武夷花园,京贸国际城,68.00㎡,南,1室1厅1卫
整租·次渠嘉园 1室1厅 东/南/西/北,通州,通州其它,次渠嘉园,60.00㎡,东 南 西 北,1室1厅1卫
整租·南海雅苑北区 1室1厅 东,亦庄开发区,亦庄开发区其它,南海雅苑北区,60.83㎡,东,1室1厅1卫
独栋·乐乎青年社区 良乡大学城店 loft一居室 1室1厅,,,,35.00-70.00㎡,,1室1厅1卫
整租·北郡嘉源 1室1厅 南,昌平,南邵,北郡嘉源,61.12㎡,南,1室1厅1卫
独栋·乐乎青年社区 来广营地铁站 一室一厅 1室1厅,,,,30.00-60.00㎡,,1室1厅1卫
整租·康盛园 1室1厅 南,大兴,高米店,康盛园,67.94㎡,南,1室1厅1卫
整租·前进花园石门苑 1室1厅 南/北,顺义,顺义城,前进花园石门苑,70.00㎡,南 北,1室1厅1卫
整租·名佳花园三区 1室1厅 南/北,昌平,北七家,名佳花园三区,65.00㎡,南 北,1室1厅1卫
独栋·乐乎青年社区 良乡时代广场店 温馨大复式 1室1厅,,,,25.00-65.00㎡,,1室1厅1卫
整租·清澄名苑北区 1室1厅 东,大兴,黄村中,清澄名苑北区,62.80㎡,东,1室1厅1卫
整租·丽园C区 1室1厅 南,大兴,枣园,丽园C区,62.00㎡,南,1室1厅1卫
整租·上庄馨瑞嘉园 1室1厅 南,海淀,海淀北部新区,上庄馨瑞嘉园,67.87㎡,南,1室1厅1卫
整租·永华北里 1室1厅 西南,大兴,黄村中,永华北里,60.00㎡,西南,1室1厅1卫
整租·观林阁 1室1厅 南,顺义,后沙峪,观林阁,60.00㎡,南,1室1厅1卫
整租·郁花园一里 1室1厅 西北,大兴,高米店,郁花园一里,60.00㎡,西北,1室1厅1卫
整租·泰中花园 1室1厅 南,大兴,高米店,泰中花园,66.00㎡,南,1室1厅1卫
整租·新华联家园北区 1室1厅 西/北,通州,果园,新华联家园北区,70.00㎡,西 北,1室1厅1卫
整租·碧水明珠 1室1厅 北,通州,北关,碧水明珠,69.00㎡,北,1室1厅1卫
整租·中泽家园 1室1厅 南,通州,九棵树(家乐福),中泽家园,61.39㎡,南,1室1厅1卫
整租·枣园尚城南区 1室1厅 南,大兴,枣园,枣园尚城南区,62.05㎡,南,1室1厅1卫
整租·巴克摩界 1室1厅 南,通州,果园,巴克摩界,62.00㎡,南,1室1厅1卫
整租·恒华湖公馆 2房间 南,顺义,马坡,恒华湖公馆,80.68㎡,南,2房间1卫
整租·潭柘新区4号院 1室1厅 南/北,门头沟,门头沟其它,潭柘新区4号院,83.00㎡,南 北,1室1厅1卫
整租·首开玲珑汇 2房间 南,丰台,青塔,首开玲珑汇,80.00㎡,南,2房间2卫
整租·雍景四季 1室1厅 西北,石景山,苹果园,雍景四季,84.00㎡,西北,1室1厅1卫
整租·绿地启航社 1房间 南,房山,长阳,绿地启航社,87.74㎡,南,1房间0卫
整租·北京经开芯中心 1房间 西,亦庄开发区,亦庄,北京经开芯中心,90.00㎡,西,1房间1卫
整租·红石座 2房间 南,昌平,东关,红石座,81.84㎡,南,2房间1卫
整租·清澄名苑北区 1室1厅 东,大兴,黄村中,清澄名苑北区,94.75㎡,东,1室1厅1卫
整租·路劲世界城二期 2房间 东,昌平,南邵,路劲世界城二期,86.66㎡,东,2房间1卫
整租·福臻家园南区 1室1厅 西,丰台,宋家庄,福臻家园南区,87.56㎡,西,1室1厅1卫
整租·首开玲珑汇 2房间 北,丰台,青塔,首开玲珑汇,80.00㎡,北,2房间2卫
整租·清澄名苑北区 1室0厅 西,大兴,黄村中,清澄名苑北区,88.09㎡,西,1室0厅1卫
整租·学院国际大厦 1室1厅 南,海淀,知春路,学院国际大厦,336.85㎡,南,1室1厅1卫
整租·建外soho西区 1室1厅 南,朝阳,CBD,建外soho西区,252.57㎡,南,1室1厅1卫
整租·郦城工作区 2房间 北,海淀,四季青,郦城工作区,226.00㎡,北,2房间1卫
整租·学院国际大厦 1室0厅 东,海淀,知春路,学院国际大厦,361.03㎡,东,1室0厅0卫
整租·尚都国际中心 1室1厅 东,朝阳,东大桥,尚都国际中心,194.23㎡,东,1室1厅0卫
整租·第三置业 1室1厅 南/西,朝阳,三元桥,第三置业,185.03㎡,南 西,1室1厅1卫
整租·时间国际中心 1室0厅 东南/西北,朝阳,三元桥,时间国际中心,240.58㎡,东南 西北,1室0厅0卫
整租·远洋万和公馆 2房间 南/西/北,朝阳,望京,远洋万和公馆,288.00㎡,南 西 北,2房间1卫
整租·建外soho西区 1室0厅 南,朝阳,CBD,建外soho西区,152.26㎡,南,1室0厅0卫
整租·天安国汇 1室0厅 北,西城,西单,天安国汇,147.00㎡,北,1室0厅2卫
