名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·三闾小区 2室1厅 南/北,武陵区,三闾,三闾小区,67.00㎡,南 北,2室1厅1卫
整租·芙蓉生活一区 2室2厅 南,武陵区,三岔路,芙蓉生活一区,70.00㎡,南,2室2厅1卫
整租·南城天街 2室1厅 东/北,鼎城区,桥南,南城天街,53.00㎡,东 北,2室1厅1卫
整租·茉莉村 2室2厅 南,武陵区,紫桥,茉莉村,65.00㎡,南,2室2厅1卫
整租·第一幼儿园宿舍 2室1厅 南,武陵区,地区医院,第一幼儿园宿舍,70.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室2厅 南/北,武陵区,三岔路,皂果小区西区,60.00㎡,南 北,2室2厅1卫
整租·楠沙小区 2室2厅 南,武陵区,三闾,楠沙小区,65.00㎡,南,2室2厅1卫
整租·茉莉村 2室1厅 南,武陵区,紫桥,茉莉村,61.00㎡,南,2室1厅1卫
整租·中国人寿公司宿舍 2室1厅 南,武陵区,紫桥,中国人寿公司宿舍,70.00㎡,南,2室1厅1卫
整租·茉莉村 2室1厅 南,武陵区,紫桥,茉莉村,61.00㎡,南,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南,武陵区,三岔路,常德烟厂生活三区,65.00㎡,南,2室1厅1卫
整租·工商银行宿舍 2室1厅 南,武陵区,紫桥,工商银行宿舍,62.00㎡,南,2室1厅1卫
整租·紫桥小区 2室1厅 南,武陵区,紫桥,紫桥小区,65.00㎡,南,2室1厅1卫
整租·皂果小区西区 2室2厅 南,武陵区,三岔路,皂果小区西区,60.00㎡,南,2室2厅1卫
整租·常德电业局北三院宿舍 2室1厅 东南/南,武陵区,滨湖公园,常德电业局北三院宿舍,65.00㎡,东南 南,2室1厅0卫
整租·西园社区 2室1厅 南,武陵区,宏大,西园社区,68.00㎡,南,2室1厅1卫
整租·工行华都大酒店员工宿舍 2室1厅 南,武陵区,北站,工行华都大酒店员工宿舍,56.00㎡,南,2室1厅1卫
整租·新四村 2室1厅 东南/南,武陵区,三闾,新四村,58.99㎡,东南 南,2室1厅1卫
整租·新二村 2室1厅 南/北,武陵区,滨湖公园,新二村,62.00㎡,南 北,2室1厅1卫
整租·常德烟厂生活三区 2室1厅 南/北,武陵区,三岔路,常德烟厂生活三区,70.00㎡,南 北,2室1厅1卫
整租·龙港新天地 2室1厅 南,武陵区,三岔路,龙港新天地,70.00㎡,南,2室1厅1卫
整租·电力西苑 2室2厅 南,武陵区,三岔路,电力西苑,64.00㎡,南,2室2厅1卫
整租·三闾小区 2室1厅 南/北,武陵区,三闾,三闾小区,67.00㎡,南 北,2室1厅1卫
整租·西园社区 2室2厅 东南,武陵区,宏大,西园社区,64.00㎡,东南,2室2厅1卫
整租·水电八局生活小区 2室2厅 东南,鼎城区,德山,水电八局生活小区,60.00㎡,东南,2室2厅1卫
整租·祥瑞小区 2室1厅 南,鼎城区,桥南,祥瑞小区,52.00㎡,南,2室1厅1卫
整租·三闾小区 2室2厅 南/北,武陵区,三闾,三闾小区,70.00㎡,南 北,2室2厅2卫
整租·常德市城区供电局宿舍 2室2厅 南,武陵区,滨湖公园,常德市城区供电局宿舍,60.00㎡,南,2室2厅1卫
整租·常德烟厂生活三区 2室2厅 南,武陵区,三岔路,常德烟厂生活三区,65.00㎡,南,2室2厅1卫
整租·三闾小区 2室2厅 南,武陵区,三闾,三闾小区,65.00㎡,南,2室2厅1卫
整租·原市外贸工矿宿舍 2室1厅 南/北,武陵区,三岔路,原市外贸工矿宿舍,64.00㎡,南 北,2室1厅1卫
整租·南城天街 2室1厅 南,鼎城区,桥南,南城天街,65.00㎡,南,2室1厅1卫
整租·紫桥小区 2室2厅 南/北,武陵区,紫桥,紫桥小区,68.00㎡,南 北,2室2厅1卫
整租·皂果小区西区 2室2厅 南,武陵区,三岔路,皂果小区西区,68.00㎡,南,2室2厅1卫
整租·星汇蓝湾 3室2厅 南/北,鼎城区,桥南,星汇蓝湾,128.00㎡,南 北,3室2厅2卫
整租·怡景福園 3室2厅 南,武陵区,火车站,怡景福園,129.00㎡,南,3室2厅2卫
整租·水榭花城北城 3室2厅 南/北,武陵区,滨湖公园,水榭花城北城,113.00㎡,南 北,3室2厅1卫
整租·东方美景二期 3室2厅 南,武陵区,柳叶湖,东方美景二期,118.00㎡,南,3室2厅2卫
整租·柳都水语 3室2厅 南/北,武陵区,火车站,柳都水语,125.00㎡,南 北,3室2厅2卫
整租·天香小筑 3室2厅 东南,鼎城区,德山,天香小筑,117.00㎡,东南,3室2厅2卫
整租·恒大御龙天峰 3室2厅 东南,武陵区,火车站,恒大御龙天峰,111.40㎡,东南,3室2厅2卫
整租·城市丽景 3室2厅 南/北,武陵区,紫桥,城市丽景,130.00㎡,南 北,3室2厅2卫
整租·学府家苑 3室2厅 南,武陵区,文理学院,学府家苑,122.66㎡,南,3室2厅2卫
整租·常德碧桂园三期剑桥郡 3室2厅 南,武陵区,白马湖,常德碧桂园三期剑桥郡,115.00㎡,南,3室2厅2卫
整租·新华书店宿舍 3室2厅 南,武陵区,火车站,新华书店宿舍,130.00㎡,南,3室2厅2卫
整租·高泗新居 3室2厅 南,武陵区,五强溪,高泗新居,120.00㎡,南,3室2厅2卫
整租·星语林创客大街 3室2厅 南,武陵区,柳叶湖,星语林创客大街,111.00㎡,南,3室2厅2卫
整租·水文花苑 3室2厅 南,武陵区,地区医院,水文花苑,110.00㎡,南,3室2厅1卫
整租·伟星·文津华庭 3室2厅 南,武陵区,文理学院,伟星·文津华庭,126.00㎡,南,3室2厅2卫
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,114.40㎡,南,3室2厅2卫
整租·阳光花城 3室2厅 南,武陵区,地区医院,阳光花城,120.00㎡,南,3室2厅2卫
整租·西城水恋 3室2厅 南,武陵区,文理学院,西城水恋,130.00㎡,南,3室2厅2卫
整租·上东曼城 3室2厅 南,武陵区,甘露寺,上东曼城,121.00㎡,南,3室2厅2卫
整租·三一翡翠湾 3室2厅 南,武陵区,三闾,三一翡翠湾,120.00㎡,南,3室2厅2卫
整租·盛唐四月天 3室2厅 东南,武陵区,地区医院,盛唐四月天,118.00㎡,东南,3室2厅2卫
整租·玫瑰苑 3室2厅 东南,武陵区,三闾,玫瑰苑,110.00㎡,东南,3室2厅2卫
整租·天源星城 3室2厅 南,武陵区,五强溪,天源星城,127.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,122.00㎡,南 北,3室2厅2卫
整租·德鑫花苑 3室2厅 南,武陵区,滨湖公园,德鑫花苑,122.00㎡,南,3室2厅2卫
整租·常德市税务局第一税务分局 3室2厅 南,武陵区,鸿升,常德市税务局第一税务分局,120.00㎡,南,3室2厅2卫
整租·雅林春晓 3室2厅 南/北,武陵区,火车站,雅林春晓,115.00㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,121.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,122.00㎡,南 北,3室2厅2卫
整租·南坪花苑 3室2厅 南,武陵区,火车站,南坪花苑,129.00㎡,南,3室2厅2卫
整租·保利中央公园三期C区 3室2厅 南/北,武陵区,柳叶湖,保利中央公园三期C区,120.00㎡,南 北,3室2厅2卫
整租·龙湖双珑原著 3室2厅 南/北,武陵区,火车站,龙湖双珑原著,128.00㎡,南 北,3室2厅2卫
整租·保利中央公园二期 3室2厅 南,武陵区,柳叶湖,保利中央公园二期,120.00㎡,南,3室2厅1卫
整租·湘郵•紫金華庭 3室2厅 南,武陵区,紫桥,湘郵•紫金華庭,128.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 东南,武陵区,芷兰,常德恒大华府,126.00㎡,东南,3室2厅2卫
整租·致远·乐路口 3室2厅 南,武陵区,三岔路,致远·乐路口,124.00㎡,南,3室2厅2卫
整租·高山商厦 3室2厅 南/北,武陵区,高山街,高山商厦,127.00㎡,南 北,3室2厅1卫
整租·新邦壹品 3室2厅 南/北,武陵区,火车站,新邦壹品,126.00㎡,南 北,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,125.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南/北,武陵区,芷兰,常德恒大华府,128.82㎡,南 北,3室2厅2卫
整租·华达幸福湾 3室2厅 南/北,武陵区,火车站,华达幸福湾,130.00㎡,南 北,3室2厅2卫
整租·保利中央公园二期 3室2厅 南,武陵区,柳叶湖,保利中央公园二期,120.00㎡,南,3室2厅2卫
整租·芙蓉盛世 3室2厅 南,武陵区,白马湖,芙蓉盛世,116.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,123.00㎡,南,3室2厅2卫
整租·万达湖公馆A2区 3室2厅 南,武陵区,白马湖,万达湖公馆A2区,125.00㎡,南,3室2厅2卫
整租·三一翡翠湾 3室2厅 南/北,武陵区,三闾,三一翡翠湾,130.00㎡,南 北,3室2厅2卫
整租·保利中央公园二期 3室2厅 南,武陵区,柳叶湖,保利中央公园二期,120.00㎡,南,3室2厅2卫
整租·保利中央公园二期 3室2厅 南/北,武陵区,柳叶湖,保利中央公园二期,120.80㎡,南 北,3室2厅2卫
整租·滨湖新天地 3室1厅 南,武陵区,三岔路,滨湖新天地,122.00㎡,南,3室1厅2卫
整租·德和圆 3室2厅 东南/南,武陵区,白马湖,德和圆,127.00㎡,东南 南,3室2厅2卫
整租·常德碧桂园C区 3室2厅 南,武陵区,白马湖,常德碧桂园C区,123.51㎡,南,3室2厅2卫
整租·电力西苑 3室2厅 复式 南/北,武陵区,三岔路,电力西苑,130.00㎡,南 北,3室2厅2卫
整租·雅林春晓 3室2厅 南,武陵区,火车站,雅林春晓,123.00㎡,南,3室2厅2卫
整租·金水岸 3室2厅 东南/南,武陵区,高山街,金水岸,115.00㎡,东南 南,3室2厅1卫
整租·东方美景二期 3室2厅 南,武陵区,柳叶湖,东方美景二期,121.00㎡,南,3室2厅2卫
整租·常德恒大华府 3室2厅 南,武陵区,芷兰,常德恒大华府,125.00㎡,南,3室2厅2卫
整租·中南·春溪集 3室2厅 南,武陵区,火车站,中南·春溪集,115.00㎡,南,3室2厅2卫
整租·恒大御龙天峰 3室2厅 南,武陵区,火车站,恒大御龙天峰,122.00㎡,南,3室2厅2卫
整租·南坪花苑 3室2厅 南,武陵区,火车站,南坪花苑,129.00㎡,南,3室2厅2卫
整租·芷金花園 3室2厅 错层 南/北,武陵区,芷兰,芷金花園,130.00㎡,南 北,3室2厅2卫
