名称,区,板块,具体地址,面积（㎡）,房型,租价（元/月）
整租·玉乐小区 1室1厅 南,松江,松江老城,玉乐小区,62.00㎡,南,1室1厅1卫
独栋·菁舍 锦秋三店 绿地菁舍公寓.温馨一居室  独立卫浴 大落地窗 1室1厅,,,,41.00-61.00㎡,,1室1厅1卫
整租·永康城浦晨雅苑 1室1厅 南,闵行,浦江,永康城浦晨雅苑,60.00㎡,南,1室1厅1卫
独栋·碧家国际社区 长江西路店 超大豪华两居室精装修可做饭 1室1厅,,,,68.00㎡,,1室1厅1卫
整租·浦江宝邸 1室1厅 南/北,闵行,闵浦,浦江宝邸,60.00㎡,南 北,1室1厅1卫
独栋·如元（实业）公寓 蓝村路店 陆家嘴软件园金融广场特惠立减500元 1室1厅,,,,30.00-65.00㎡,,1室1厅1卫
整租·宝沁苑 1室1厅 南,宝山,顾村,宝沁苑,66.27㎡,南,1室1厅1卫
整租·瑞和华苑北区 1室1厅 南,闵行,闵浦,瑞和华苑北区,60.48㎡,南,1室1厅1卫
整租·金碧苑 1室1厅 南,奉贤,奉贤金汇,金碧苑,60.84㎡,南,1室1厅1卫
整租·海曲雅苑 1室1厅 南/北,浦东,惠南,海曲雅苑,67.10㎡,南 北,1室1厅1卫
整租·佘山新天地(公寓) 1室1厅 南,松江,佘山,佘山新天地(公寓),73.72㎡,南,1室1厅1卫
整租·美罗家园罗贤苑 1室1厅 南,宝山,罗店,美罗家园罗贤苑,61.00㎡,南,1室1厅1卫
整租·民乐佳苑二区 1室1厅 南,青浦,盈浦,民乐佳苑二区,63.86㎡,南,1室1厅1卫
整租·新理想花园 1室1厅 南,松江,松江老城,新理想花园,65.80㎡,南,1室1厅1卫
整租·金昊雅苑南区 1室1厅 南,奉贤,南桥,金昊雅苑南区,63.50㎡,南,1室1厅1卫
整租·兰棠景苑 1室1厅 南,嘉定,安亭,兰棠景苑,60.00㎡,南,1室1厅1卫
整租·YOHO街区 1室1厅 南,嘉定,江桥,YOHO街区,64.00㎡,南,1室1厅1卫
整租·井晓公馆 1室1厅 南,宝山,顾村,井晓公馆,65.50㎡,南,1室1厅1卫
整租·久阳文华府邸(公寓) 1室1厅 南,松江,松江新城,久阳文华府邸(公寓),69.07㎡,南,1室1厅1卫
整租·绿地逸湾 1室1厅 南,青浦,华新,绿地逸湾,62.09㎡,南,1室1厅1卫
整租·天和前滩时代1期 1室1厅 南,奉贤,奉贤金汇,天和前滩时代1期,63.51㎡,南,1室1厅1卫
整租·嘉正国际 1室1厅 南,嘉定,安亭,嘉正国际,62.68㎡,南,1室1厅1卫
整租·连城一号 1室1厅 南,奉贤,西渡,连城一号,60.45㎡,南,1室1厅1卫
整租·上置美兰优湖 1室1厅 南,宝山,罗店,上置美兰优湖,69.00㎡,南,1室1厅1卫
整租·紫晶苑 1室2厅 南,浦东,张江,紫晶苑,60.48㎡,南,1室2厅1卫
整租·印象春城 1室1厅 南,浦东,周浦,印象春城,64.40㎡,南,1室1厅1卫
整租·匡巷三村 1室1厅 南,嘉定,江桥,匡巷三村,63.22㎡,南,1室1厅1卫
整租·万科早城(二期) 1室1厅 北,闵行,浦江,万科早城(二期),75.00㎡,北,1室1厅1卫
整租·卫春三街坊 1室1厅 南,闵行,颛桥,卫春三街坊,63.18㎡,南,1室1厅1卫
整租·东苑佳和园 1室1厅 南,闵行,老闵行,东苑佳和园,68.59㎡,南,1室1厅1卫
整租·圣鑫苑 1室1厅 南,浦东,周浦,圣鑫苑,76.72㎡,南,1室1厅1卫
整租·秀苑小区 1室1厅 南,虹口,凉城,秀苑小区,60.00㎡,南,1室1厅1卫
整租·绿庭尚城 1室1厅 南,松江,九亭,绿庭尚城,66.20㎡,南,1室1厅1卫
整租·金地格林世界格林公馆(酒店式公寓) 1室1厅 东,嘉定,南翔,金地格林世界格林公馆(酒店式公寓),60.97㎡,东,1室1厅2卫
整租·大华一村 1室1厅 南,宝山,大华,大华一村,66.89㎡,南,1室1厅1卫
整租·君莲闵都雅苑 1室1厅 南,闵行,颛桥,君莲闵都雅苑,67.00㎡,南,1室1厅1卫
整租·金盛佳苑 1室1厅 南/北,浦东,唐镇,金盛佳苑,60.48㎡,南 北,1室1厅1卫
整租·和家欣苑B区 1室1厅 南,宝山,杨行,和家欣苑B区,60.99㎡,南,1室1厅1卫
整租·银河新都 1室1厅 南,闵行,春申,银河新都,64.13㎡,南,1室1厅1卫
整租·星月国际商务广场 1室1厅 南,宝山,淞宝,星月国际商务广场,78.59㎡,南,1室1厅1卫
整租·盛安家园 1室1厅 南,虹口,江湾镇,盛安家园,62.87㎡,南,1室1厅1卫
整租·金地格林世界格林公馆(酒店式公寓) 1室1厅 南,嘉定,南翔,金地格林世界格林公馆(酒店式公寓),60.97㎡,南,1室1厅1卫
整租·紫竹半岛花园 1室1厅 南,闵行,吴泾,紫竹半岛花园,63.80㎡,南,1室1厅1卫
整租·盛华景苑 1室1厅 南/北,徐汇,华泾,盛华景苑,60.22㎡,南 北,1室1厅1卫
整租·盛大天地青春里(一期) 1室1厅 南,浦东,张江,盛大天地青春里(一期),66.23㎡,南,1室1厅1卫
整租·城丰星苑 1室1厅 南,宝山,上大,城丰星苑,63.14㎡,南,1室1厅1卫
整租·御上海 1室2厅 南,松江,松江大学城,御上海,62.83㎡,南,1室2厅1卫
整租·金地格林世界格林公馆(酒店式公寓) 1室1厅 南,嘉定,南翔,金地格林世界格林公馆(酒店式公寓),60.97㎡,南,1室1厅1卫
整租·梧桐国际 1室1厅 南/北,浦东,周浦,梧桐国际,65.73㎡,南 北,1室1厅1卫
整租·新杨和苑二期 1室1厅 南,普陀,桃浦,新杨和苑二期,65.00㎡,南,1室1厅1卫
整租·品家都市星城 1室2厅 南,闵行,莘庄南广场,品家都市星城,68.19㎡,南,1室2厅1卫
整租·绿地蔷薇九里(公寓) 1室1厅 南,松江,松江大学城,绿地蔷薇九里(公寓),63.00㎡,南,1室1厅1卫
整租·宜嘉苑 1室1厅 南,浦东,高行,宜嘉苑,64.00㎡,南,1室1厅1卫
整租·塘泾北苑 1室1厅 南,闵行,吴泾,塘泾北苑,63.00㎡,南,1室1厅1卫
整租·上置美兰优湖 1室1厅 南,宝山,罗店,上置美兰优湖,124.80㎡,南,1室1厅1卫
独栋·秀珏公寓 武昌路店 外滩店综合房型 开间,,,,28.00-440.00㎡,,1室0厅1卫
整租·青浦万达茂(公寓) 1室1厅 西,青浦,盈浦,青浦万达茂(公寓),152.72㎡,西,1室1厅0卫
独栋·榕寓 新村路旗舰店 物业服务宽带全包，一室一厅精装套房全配 1室1厅,,,,45.00-120.00㎡,,1室1厅1卫
整租·龙湖星图 1室1厅 南,松江,小昆山,龙湖星图,185.28㎡,南,1室1厅1卫
独栋·众鑫公寓 浦城路店 高端品质一房一厅 1室1厅,,,,65.00-120.00㎡,,1室1厅1卫
整租·上置美兰优湖 1室1厅 南,宝山,罗店,上置美兰优湖,138.00㎡,南,1室1厅1卫
整租·冠浦花园 1室1厅 东,黄浦,蓬莱公园,冠浦花园,82.01㎡,东,1室1厅1卫
整租·名门世家(浦东) 1室1厅 南,浦东,洋泾,名门世家(浦东),80.54㎡,南,1室1厅1卫
整租·百兴花园 1室1厅 南,杨浦,东外滩,百兴花园,81.00㎡,南,1室1厅1卫
独栋·柚米寓 张江纳仕社区店 张江集团人才社区，民水电通燃气配套全 1室2厅,,,,80.00㎡,,1室2厅1卫
整租·新江湾城雍景苑 1室1厅 南,杨浦,新江湾城,新江湾城雍景苑,85.51㎡,南,1室1厅1卫
独栋·柚米寓 张江碧云苑 可办居住证，一房燃气做饭 1室2厅,,,,80.00-95.00㎡,,1室2厅1卫
整租·华丽家族汇景天地(商业类) 1室1厅 南,黄浦,五里桥,华丽家族汇景天地(商业类),82.00㎡,南,1室1厅1卫
独栋·柚米寓 张江碧云苑 0中介费！精装1房2厅，民水民电 1室2厅,,,,80.00-87.00㎡,,1室2厅1卫
整租·新领地 1室2厅 南,浦东,花木,新领地,91.34㎡,南,1室2厅1卫
独栋·柚米寓 张江碧云苑 精装1房，民水民电，无中介费 1室2厅,,,,80.00-86.00㎡,,1室2厅1卫
整租·中房华东大厦 1室1厅 南,静安,不夜城,中房华东大厦,81.10㎡,南,1室1厅1卫
独栋·柚米寓 张江纳仕社区B店 宠物友好，高端大一房，民用水电燃气 1室2厅,,,,80.00㎡,,1室2厅1卫
整租·秀苑小区 1室3厅 南,虹口,凉城,秀苑小区,81.08㎡,南,1室3厅1卫
独栋·柚米寓 张江纳仕社区E店 超大一居室，民用水电 1室2厅,,,,80.00㎡,,1室2厅1卫
整租·龙湖滟澜山(公寓) 1室2厅 南,青浦,赵巷,龙湖滟澜山(公寓),81.99㎡,南,1室2厅1卫
整租·君临颐和花园 1室2厅 南,闵行,莘庄南广场,君临颐和花园,83.92㎡,南,1室2厅1卫
整租·爱中爱华公寓 1室1厅 南,徐汇,万体馆,爱中爱华公寓,81.34㎡,南,1室1厅1卫
独栋·柚米寓 张江纳仕社区E店 阳光豪华一居室 1室2厅,,,,75.00-80.00㎡,,1室2厅1卫
整租·建德国际公寓 1室2厅 南,杨浦,新江湾城,建德国际公寓,87.27㎡,南,1室2厅1卫
整租·水岸蓝桥(公寓) 1室2厅 复式 南/北,宝山,大华,水岸蓝桥(公寓),99.21㎡,南 北,1室2厅1卫
整租·财富国际广场 1室1厅 南,杨浦,五角场,财富国际广场,83.54㎡,南,1室1厅1卫
独栋·柚米寓 张江纳仕社区店 张江集团人才社区，高层大一房，民用水电 1室2厅,,,,75.00-80.00㎡,,1室2厅1卫
独栋·柚米寓 张江纳仕社区店 阳台大一房，无软装可随意搭 民用水电 1室1厅,,,,80.00㎡,,1室1厅1卫
独栋·柚米寓 张江纳仕社区店 张江集团人才公寓，豪装一房宠物友好 1室2厅,,,,80.00㎡,,1室2厅1卫
独栋·柚米寓 张江纳仕社区店 民用水电可办居住证 1室2厅,,,,80.00㎡,,1室2厅1卫
独栋·金茂行政公寓 智谷店 100平精装套房带露台可做两室 1室1厅,,,,100.00㎡,,1室1厅1卫
独栋·悦樘公寓 金沙江路地铁站店 臻选品质生活居 1室2厅,,,,70.00-80.00㎡,,1室2厅1卫
独栋·悦樘公寓 华师大店 【贝壳精选】整租朝南精装一室一厅一厨一卫 1室1厅,,,,55.00-80.00㎡,,1室1厅1卫
独栋·悦樘公寓 华师大店 【贝壳精选】中山公园地铁口通燃气温馨一室一厅 1室2厅,,,,58.00-80.00㎡,,1室2厅1卫
独栋·温斯顿酒店公寓 真北店 新店特惠招租-高端豪华套房-停车方便高架入口/拎包入住 1室1厅,,,,58.00-96.00㎡,,1室1厅1卫
整租·电影华苑 1室1厅 南,徐汇,徐家汇,电影华苑,81.25㎡,南,1室1厅1卫
独栋·悦樘公寓 金沙江路地铁站店 环球港中山公园度优选两室两厅 1室2厅,,,,70.00-80.00㎡,,1室2厅1卫
整租·新华名苑 1室2厅 西南,长宁,新华路,新华名苑,85.65㎡,西南,1室2厅1卫
独栋·悦樘公寓 金沙江路地铁站店 长短租特价日式住宅公寓 1室2厅,,,,72.00-82.00㎡,,1室2厅1卫
整租·明城花苑 1室1厅 南,浦东,潍坊,明城花苑,99.38㎡,南,1室1厅1卫
整租·世茂滨江花园 1室2厅 南/西,浦东,陆家嘴,世茂滨江花园,88.40㎡,南 西,1室2厅1卫
整租·强生花苑 1室2厅 南,徐汇,龙华,强生花苑,80.96㎡,南,1室2厅1卫
整租·东晖花苑 1室1厅 北,黄浦,打浦桥,东晖花苑,81.35㎡,北,1室1厅1卫
整租·盛世滨江壹号公馆 1室2厅 西,黄浦,世博滨江,盛世滨江壹号公馆,97.77㎡,西,1室2厅1卫
独栋·OkHome可意居 世纪大道店 世纪大道整租一室一厅B 1室1厅,,,,83.00㎡,,1室1厅1卫
整租·科汇公寓 1室1厅 东,徐汇,徐家汇,科汇公寓,80.64㎡,东,1室1厅1卫
独栋·如元公寓 与非商务宾馆 黄浦区整租轻奢一房两厅 1室2厅,,,,68.00-95.00㎡,,1室2厅1卫
整租·电影华苑 1室2厅 复式 南,徐汇,徐家汇,电影华苑,81.25㎡,南,1室2厅2卫
独栋·如元公寓 汇金广场店 徐汇区整租一室一厅 1室1厅,,,,73.00-83.00㎡,,1室1厅1卫
整租·钻石碧云苑 1室2厅 东南/南,浦东,碧云,钻石碧云苑,94.62㎡,东南 南,1室2厅1卫
整租·南崇明路1号 1室1厅 北,虹口,四川北路,南崇明路1号,97.26㎡,北,1室1厅1卫
整租·新华嘉利公寓 1室2厅 南,长宁,新华路,新华嘉利公寓,86.50㎡,南,1室2厅1卫
独栋·法朵服务公寓 五角场店 一房 1室1厅,,,,98.00㎡,,1室1厅1卫
整租·宛平88(公寓) 1室2厅 南,徐汇,徐家汇,宛平88(公寓),99.42㎡,南,1室2厅1卫
整租·伸大厦 1室0厅 南,普陀,长风,伸大厦,90.00㎡,南,1室0厅1卫
整租·丽都新贵 1室1厅 东南,静安,南京西路,丽都新贵,99.94㎡,东南,1室1厅1卫
独栋·五号青年公寓 源深路店 5号高端大一房一厅 1室1厅,,,,60.00-82.00㎡,,1室1厅1卫
整租·世茂滨江花园 1室1厅 北,浦东,陆家嘴,世茂滨江花园,93.08㎡,北,1室1厅1卫
整租·高尚领域 1室1厅 南,普陀,真如,高尚领域,95.00㎡,南,1室1厅1卫
整租·浦建727 1室2厅 南,浦东,塘桥,浦建727,94.29㎡,南,1室2厅1卫
整租·高尚领域 1室1厅 南,普陀,真如,高尚领域,95.00㎡,南,1室1厅1卫
整租·世纪之春花园 1室2厅 南,长宁,北新泾,世纪之春花园,85.45㎡,南,1室2厅1卫
整租·世纪之门 1室1厅 东/南,普陀,长寿路,世纪之门,80.00㎡,东 南,1室1厅1卫
整租·瑞苑公寓 1室1厅 南,浦东,梅园,瑞苑公寓,99.51㎡,南,1室1厅1卫
整租·高尚领域 1室2厅 南,普陀,真如,高尚领域,92.00㎡,南,1室2厅1卫
整租·中兴路一号 1室2厅 南,静安,西藏北路,中兴路一号,105.00㎡,南,1室2厅1卫
整租·济南路9号 1室1厅 南,黄浦,新天地,济南路9号,108.00㎡,南,1室1厅1卫
整租·济南路8号 1室1厅 南,黄浦,新天地,济南路8号,108.12㎡,南,1室1厅1卫
整租·济南路9号 1室1厅 西南,黄浦,新天地,济南路9号,108.13㎡,西南,1室1厅1卫
整租·宝丰大厦 1室1厅 南,静安,不夜城,宝丰大厦,146.41㎡,南,1室1厅1卫
独栋·秀珏公寓 武昌路店 外滩店综合房型 开间,,,,28.00-440.00㎡,,1室0厅1卫
独栋·榕寓 新村路旗舰店 物业服务宽带全包，一室一厅精装套房全配 1室1厅,,,,45.00-120.00㎡,,1室1厅1卫
整租·华业小区 2室1厅 复式 南,静安,南京西路,华业小区,28.54㎡,南,2室1厅1卫
整租·天山四村 2室1厅 南,长宁,中山公园,天山四村,36.07㎡,南,2室1厅1卫
整租·西郊庄园马德里洋房 1室2厅 南,闵行,华漕,西郊庄园马德里洋房,87.80㎡,南,1室2厅1卫
整租·莱诗邸 1室2厅 东/南,徐汇,徐家汇,莱诗邸,80.93㎡,东 南,1室2厅1卫
整租·世茂滨江花园 1室1厅 西北,浦东,陆家嘴,世茂滨江花园,88.40㎡,西北,1室1厅1卫
整租·中远两湾城 1室2厅 南,普陀,中远两湾城,中远两湾城,82.00㎡,南,1室2厅1卫
整租·新华御庭 1室2厅 西/北,长宁,新华路,新华御庭,81.00㎡,西 北,1室2厅1卫
整租·静安紫苑 1室2厅 南,静安,南京西路,静安紫苑,80.00㎡,南,1室2厅1卫
整租·美丽园公寓 1室1厅 南,静安,静安寺,美丽园公寓,80.00㎡,南,1室1厅2卫
独栋·如元公寓 花木路 温馨舒适一房一厅 1室1厅,,,,55.00-80.00㎡,,1室1厅1卫
整租·沁和园 1室1厅 南,普陀,长风,沁和园,95.54㎡,南,1室1厅1卫
独栋·鹰虹酒店式公寓 鹰虹酒店式公寓 大床房 1室2厅,,,,65.00-90.00㎡,,1室2厅1卫
整租·静安紫苑 1室2厅 西南,静安,南京西路,静安紫苑,97.33㎡,西南,1室2厅1卫
独栋·汤臣精选公寓 张杨路店 高端品质正规一室一厅 1室1厅,,,,78.00-86.00㎡,,1室1厅1卫
整租·福安大厦(静安) 1室2厅 南,静安,江宁路,福安大厦(静安),92.18㎡,南,1室2厅1卫
独栋·锦城精品公寓 浦电路店 品质高端S1户型 1室1厅,,,,58.00-98.00㎡,,1室1厅1卫
整租·金外滩花园 1室2厅 南,黄浦,黄浦滨江,金外滩花园,80.91㎡,南,1室2厅1卫
整租·瑞苑公寓 1室1厅 南,浦东,梅园,瑞苑公寓,99.51㎡,南,1室1厅1卫
整租·电影华苑 1室2厅 复式 南,徐汇,徐家汇,电影华苑,81.25㎡,南,1室2厅2卫
独栋·九号人才公寓 浦电路店 智能一房一厅 1室1厅,,,,65.00-90.00㎡,,1室1厅1卫
整租·南崇明路1号 1室1厅 北,虹口,四川北路,南崇明路1号,97.26㎡,北,1室1厅1卫
整租·陆家嘴东和公寓 1室2厅 西南,浦东,杨东,陆家嘴东和公寓,88.00㎡,西南,1室2厅1卫
整租·路易凯旋宫 1室2厅 南,长宁,中山公园,路易凯旋宫,95.32㎡,南,1室2厅1卫
整租·陆家嘴东和公寓 1室2厅 西南,浦东,杨东,陆家嘴东和公寓,88.95㎡,西南,1室2厅1卫
整租·陆家嘴东和公寓 1室1厅 东,浦东,杨东,陆家嘴东和公寓,88.95㎡,东,1室1厅1卫
整租·世茂滨江花园 1室2厅 东南,浦东,陆家嘴,世茂滨江花园,85.07㎡,东南,1室2厅1卫
整租·金巢铂瑞阁 1室2厅 西北,徐汇,斜土路,金巢铂瑞阁,83.85㎡,西北,1室2厅1卫
整租·圣骊澳门苑 1室2厅 南,普陀,长寿路,圣骊澳门苑,87.28㎡,南,1室2厅1卫
整租·金桥名都 1室2厅 南,浦东,金桥,金桥名都,86.07㎡,南,1室2厅1卫
整租·科汇公寓 1室1厅 西/西北,徐汇,徐家汇,科汇公寓,80.64㎡,西 西北,1室1厅1卫
整租·济南路8号 1室1厅 南,黄浦,新天地,济南路8号,82.74㎡,南,1室1厅1卫
整租·静安康鑫家园 1室1厅 南,静安,江宁路,静安康鑫家园,82.05㎡,南,1室1厅1卫
整租·老西门新苑 1室2厅 东/南/北,黄浦,老西门,老西门新苑,84.33㎡,东 南 北,1室2厅1卫
整租·弘辉名苑 1室1厅 南,黄浦,世博滨江,弘辉名苑,83.54㎡,南,1室1厅1卫
整租·金桥瑞仕花园 1室1厅 南,浦东,金杨,金桥瑞仕花园,81.00㎡,南,1室1厅1卫
独栋·星荟公寓 普陀店 高区大楼王·面积大·储物空间顶配·视野好格局好 1室1厅,,,,85.00㎡,,1室1厅1卫
整租·新湖明珠城（一二期） 1室2厅 南,普陀,武宁,新湖明珠城（一二期）,92.68㎡,南,1室2厅1卫
独栋·柚米寓 张江纳仕社区B店 宠物友好，高端大一房，民用水电燃气 1室2厅,,,,80.00㎡,,1室2厅1卫
整租·紫勋风雅苑 1室2厅 南,长宁,新华路,紫勋风雅苑,82.67㎡,南,1室2厅2卫
独栋·柚米寓 张江纳仕社区E店 阳光豪华一居室 1室2厅,,,,75.00-80.00㎡,,1室2厅1卫
整租·士林华苑 1室2厅 南,黄浦,豫园,士林华苑,90.12㎡,南,1室2厅1卫
独栋·方隅公寓 中骏广场虹桥店 首月0元！近虹桥站 租期灵活 可办居住证 精装一室 独立卧室 1室1厅,,,,85.00㎡,,1室1厅1卫
整租·汇翠花园 1室2厅 南,徐汇,徐家汇,汇翠花园,90.00㎡,南,1室2厅1卫
独栋·方隅公寓 中骏广场虹桥店 首月0元 可开专票 可办居住证 服务式精装高档一居85平 1室1厅,,,,85.00㎡,,1室1厅1卫
整租·世茂滨江花园 1室2厅 南,浦东,陆家嘴,世茂滨江花园,88.44㎡,南,1室2厅1卫
独栋·方隅公寓 上海中骏广场店 租12免1 首月0元 可办居住证 免费健身房 高档一居大套房 1室1厅,,,,85.00㎡,,1室1厅1卫
整租·五月花都荟豪庭 1室2厅 南,静安,不夜城,五月花都荟豪庭,82.96㎡,南,1室2厅1卫
整租·莘远大厦 1室2厅 南,普陀,长寿路,莘远大厦,82.26㎡,南,1室2厅1卫
整租·上青佳园 1室2厅 南,普陀,长寿路,上青佳园,82.31㎡,南,1室2厅1卫
独栋·方隅公寓 上海中骏广场店 高档一居 服务式公寓 0中介费 品牌直租 1室1厅,,,,85.00㎡,,1室1厅1卫
整租·西郊庄园马德里洋房 1室2厅 南,闵行,华漕,西郊庄园马德里洋房,87.80㎡,南,1室2厅1卫
整租·东方剑桥 1室1厅 南,长宁,镇宁路,东方剑桥,99.73㎡,南,1室1厅1卫
整租·瑞虹新城悦庭 1室2厅 南,虹口,临平路,瑞虹新城悦庭,83.20㎡,南,1室2厅1卫
独栋·方隅公寓 上海中骏广场店 2号线虹桥商务区 地下停车场 免费健身房 虹桥商务区高档一居 1室1厅,,,,85.00㎡,,1室1厅1卫
整租·西郊庄园马德里洋房 1室2厅 南,闵行,华漕,西郊庄园马德里洋房,89.36㎡,南,1室2厅1卫
独栋·方隅公寓 上海中骏广场店 高档品质一居首月0元可办居住证可入户保洁维修 1室2厅,,,,85.00㎡,,1室2厅1卫
整租·歌林春天馨园 1室2厅 南/北,静安,大宁,歌林春天馨园,80.83㎡,南 北,1室2厅1卫
独栋·宏伊安泊芮服务式公寓 大虹桥旗舰店 至臻虹桥服务式公寓·99平带燃气可做饭·民用水电 1室2厅,,,,96.00㎡,,1室2厅2卫
整租·华府樟园 1室1厅 南,普陀,武宁,华府樟园,87.42㎡,南,1室1厅1卫
独栋·冠寓 龙湖霞菲公馆 开业优惠近虹桥机场 1室1厅,,,,80.00㎡,,1室1厅1卫
整租·西郊庄园马德里洋房 1室2厅 南,闵行,华漕,西郊庄园马德里洋房,90.36㎡,南,1室2厅1卫
独栋·COZI可遇 虹桥机场店 商务区正规一房一厅 近龙湖天街 精装修无中介可押一付一 1室1厅,,,,98.00㎡,,1室1厅1卫
整租·体北新村 2室1厅 南,崇明,崇明其它,体北新村,50.00㎡,南,2室1厅1卫
整租·石化十二村 2室0厅 南,金山,金山,石化十二村,47.35㎡,南,2室0厅1卫
