名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·王家堂小区 2室1厅 南,徐汇,徐家汇,王家堂小区,55.77,南,2室1厅1卫,7500
整租·虹桥正荣府 1室1厅 南,青浦,徐泾,虹桥正荣府,53.67,南,1室1厅1卫,4700
整租·甘泉一村 1室0厅 南,普陀,甘泉宜川,甘泉一村,29.67,南,1室0厅1卫,3200
整租·万科天空之城二期云之谷 4室2厅 南,青浦,徐泾,万科天空之城二期云之谷,154.24,南,4室2厅2卫,16500
整租·虹古大楼 1室1厅 南,长宁,仙霞,虹古大楼,53.00,南,1室1厅1卫,5500
整租·巨峰家苑(公寓) 2室2厅 南,浦东,金桥,巨峰家苑(公寓),101.51,南,2室2厅1卫,8200
整租·锦苑小区(虹口) 1室1厅 南,虹口,凉城,锦苑小区(虹口),45.89,南,1室1厅1卫,4200
整租·泰德福苑 2室1厅 南/西南,浦东,北蔡,泰德福苑,82.00,南 西南,2室1厅1卫,8000
整租·九星家园 2室2厅 南,闵行,七宝,九星家园,86.00,南,2室2厅1卫,9500
整租·民主紫竹苑 2室1厅 南,宝山,张庙,民主紫竹苑,81.30,南,2室1厅1卫,6200
整租·上海壹街区 2室2厅 南,静安,南京西路,上海壹街区,89.52,南,2室2厅1卫,16500
整租·万科金域澜湾鹭语墅 2室2厅 南/北,浦东,临港新城,万科金域澜湾鹭语墅,89.00,南 北,2室2厅2卫,4000
整租·莘松一村 1室1厅 南,闵行,莘庄北广场,莘松一村,36.76,南,1室1厅1卫,3100
整租·市政大楼 1室1厅 南,浦东,梅园,市政大楼,47.63,南,1室1厅1卫,6600
整租·西湖苑 1室0厅 南,闵行,莘庄北广场,西湖苑,32.64,南,1室0厅1卫,3000
整租·虹桥舒雅苑 2室2厅 南/北,闵行,华漕,虹桥舒雅苑,85.00,南 北,2室2厅1卫,4600
整租·圣鑫苑 2室1厅 南,浦东,周浦,圣鑫苑,100.29,南,2室1厅1卫,6300
整租·爱文坊 1室1厅 北,静安,南京西路,爱文坊,36.00,北,1室1厅1卫,5500
整租·长江大楼 1室1厅 南,虹口,北外滩,长江大楼,34.56,南,1室1厅1卫,6800
整租·银河新都 1室1厅 南,闵行,春申,银河新都,51.00,南,1室1厅1卫,4500
整租·车站新村(普陀) 1室1厅 南,普陀,真如,车站新村(普陀),60.89,南,1室1厅1卫,5300
整租·上海未来 2室2厅 南,浦东,金杨,上海未来,95.40,南,2室2厅1卫,11000
整租·汇成二村 2室1厅 南/北,徐汇,上海南站,汇成二村,49.20,南 北,2室1厅1卫,5000
整租·满庭芳花园(公寓) 2室2厅 南,长宁,西郊,满庭芳花园(公寓),96.00,南,2室2厅1卫,9000
整租·六荷苑小区 1室1厅 南/北,浦东,金桥,六荷苑小区,55.47,南 北,1室1厅1卫,5000
整租·好世鹿鸣苑 1室2厅 南,闵行,莘庄南广场,好世鹿鸣苑,67.49,南,1室2厅1卫,7600
整租·罗山一村 1室1厅 西,浦东,金杨,罗山一村,44.18,西,1室1厅1卫,4500
整租·四平路幸福村 1室1厅 南,虹口,曲阳,四平路幸福村,35.14,南,1室1厅1卫,4600
整租·新海小区(长宁) 2室1厅 南,长宁,镇宁路,新海小区(长宁),53.63,南,2室1厅1卫,7000
整租·昌平路984弄 2室2厅 南/北,静安,曹家渡,昌平路984弄,81.99,南 北,2室2厅1卫,10000
整租·保德路1010弄 1室0厅 南,静安,彭浦,保德路1010弄,37.12,南,1室0厅1卫,3000
整租·大华二村 2室1厅 南,宝山,大华,大华二村,50.13,南,2室1厅1卫,5500
整租·城投世纪名城 2室1厅 南,宝山,张庙,城投世纪名城,91.75,南,2室1厅1卫,6000
整租·西湖苑 1室0厅 南,闵行,莘庄北广场,西湖苑,32.64,南,1室0厅1卫,3000
整租·虹桥舒雅苑 2室2厅 南/北,闵行,华漕,虹桥舒雅苑,85.00,南 北,2室2厅1卫,4600
整租·万达广场(松江) 1室1厅 北,松江,松江大学城,万达广场(松江),41.89,北,1室1厅1卫,2990
整租·新海小区(长宁) 2室1厅 南,长宁,镇宁路,新海小区(长宁),53.63,南,2室1厅1卫,7000
整租·昌平路984弄 2室2厅 南/北,静安,曹家渡,昌平路984弄,81.99,南 北,2室2厅1卫,10000
整租·天蒲小区 3室1厅 南,长宁,北新泾,天蒲小区,83.87,南,3室1厅2卫,9500
整租·上大阳光乾清园 2室2厅 南,宝山,上大,上大阳光乾清园,84.45,南,2室2厅1卫,6300
整租·新凯城紫竹苑 2室1厅 南,松江,泗泾,新凯城紫竹苑,70.72,南,2室1厅1卫,4450
整租·海伦公寓 2室2厅 南/北,长宁,中山公园,海伦公寓,93.82,南 北,2室2厅1卫,11500
整租·童家浜小区 1室0厅 南/北,静安,大宁,童家浜小区,33.82,南 北,1室0厅1卫,4200
整租·工农三村 1室1厅 南,杨浦,中原,工农三村,50.00,南,1室1厅1卫,4100
整租·新风小区 1室0厅 南,长宁,中山公园,新风小区,29.92,南,1室0厅1卫,5000
整租·大木小区 1室1厅 南,徐汇,斜土路,大木小区,36.05,南,1室1厅1卫,5000
整租·中浩云花园 1室1厅 南,普陀,万里,中浩云花园,59.45,南,1室1厅1卫,6500
整租·金光小区 1室1厅 南,浦东,三林,金光小区,44.12,南,1室1厅1卫,5100
整租·嘉丽苑 1室1厅 南,闵行,七宝,嘉丽苑,51.69,南,1室1厅1卫,5600
整租·朱家门小区 2室1厅 南,浦东,金桥,朱家门小区,54.49,南,2室1厅1卫,5200
整租·金地褐石苑 3室2厅 南,松江,泗泾,金地褐石苑,86.64,南,3室2厅1卫,6500
整租·锦苑小区(虹口) 1室0厅 南,虹口,凉城,锦苑小区(虹口),33.72,南,1室0厅1卫,3600
整租·新城西岸公园 3室2厅 南,浦东,周浦,新城西岸公园,118.00,南,3室2厅2卫,13500
整租·龙南七村 1室1厅 南,徐汇,龙华,龙南七村,41.00,南,1室1厅1卫,4500
整租·瞿溪路463弄 1室0厅 南,黄浦,蓬莱公园,瞿溪路463弄,32.88,南,1室0厅1卫,5500
整租·源昌幸福里 2室1厅 南/北,青浦,赵巷,源昌幸福里,80.93,南 北,2室1厅1卫,4300
整租·何家宅小区 1室1厅 南,虹口,鲁迅公园,何家宅小区,29.46,南,1室1厅1卫,5500
整租·珠江香樟南园 3室2厅 东南/南,杨浦,周家嘴路,珠江香樟南园,154.63,东南 南,3室2厅2卫,13600
整租·景谷苑 3室2厅 南,闵行,老闵行,景谷苑,117.37,南,3室2厅2卫,5200
整租·万源城朗郡 3室2厅 南,闵行,古美,万源城朗郡,183.60,南,3室2厅2卫,20000
整租·大华二村 2室1厅 南,宝山,大华,大华二村,50.13,南,2室1厅1卫,5500
整租·茉莉雅苑 2室1厅 南,松江,泗泾,茉莉雅苑,70.00,南,2室1厅1卫,3300
整租·保德路1010弄 1室0厅 南,静安,彭浦,保德路1010弄,37.12,南,1室0厅1卫,3000
整租·远东君悦庭 2室2厅 南,宝山,上大,远东君悦庭,82.00,南,2室2厅1卫,7300
整租·宝钢七村 1室0厅 南,宝山,淞宝,宝钢七村,28.98,南,1室0厅1卫,3000
整租·临沂三村 1室1厅 南,浦东,南码头,临沂三村,39.00,南,1室1厅1卫,4000
整租·水韵华庭 3室2厅 南/北,宝山,大华,水韵华庭,142.23,南 北,3室2厅2卫,12000
整租·新泾七村 2室0厅 南,长宁,北新泾,新泾七村,45.31,南,2室0厅1卫,5500
整租·东沟二村 1室1厅 南,浦东,高行,东沟二村,38.07,南,1室1厅1卫,4500
整租·当代清水园 2室2厅 南,浦东,联洋,当代清水园,91.72,南,2室2厅1卫,12000
整租·上海未来 2室2厅 南,浦东,金杨,上海未来,95.40,南,2室2厅1卫,11000
整租·汇成二村 2室1厅 南/北,徐汇,上海南站,汇成二村,49.20,南 北,2室1厅1卫,5000
整租·益晖新苑 2室1厅 南/北,杨浦,控江路,益晖新苑,88.66,南 北,2室1厅1卫,7000
整租·东兰小区 2室1厅 南,闵行,古美,东兰小区,57.70,南,2室1厅1卫,6500
整租·虹桥新城 2室2厅 南/北,长宁,中山公园,虹桥新城,95.46,南 北,2室2厅1卫,13000
整租·新风小区 1室0厅 南,长宁,中山公园,新风小区,29.92,南,1室0厅1卫,5000
整租·大木小区 1室1厅 南,徐汇,斜土路,大木小区,36.05,南,1室1厅1卫,5000
整租·中浩云花园 1室1厅 南,普陀,万里,中浩云花园,59.45,南,1室1厅1卫,6500
整租·金光小区 1室1厅 南,浦东,三林,金光小区,44.12,南,1室1厅1卫,5100
整租·杜家宅小区 1室0厅 南,长宁,仙霞,杜家宅小区,31.57,南,1室0厅1卫,5000
整租·西湖苑 1室0厅 南,闵行,莘庄北广场,西湖苑,32.64,南,1室0厅1卫,3000
整租·塘泾北苑 1室2厅 南,闵行,吴泾,塘泾北苑,65.55,南,1室2厅1卫,4000
整租·嘉天汇 3室2厅 南,静安,静安寺,嘉天汇,198.00,南,3室2厅3卫,52000
整租·上大阳光乾清园 2室2厅 南,宝山,上大,上大阳光乾清园,84.45,南,2室2厅1卫,6300
整租·翠苑(西区) 1室1厅 南,青浦,朱家角,翠苑(西区),69.24,南,1室1厅1卫,3300
整租·新凯城紫竹苑 2室1厅 南,松江,泗泾,新凯城紫竹苑,70.72,南,2室1厅1卫,4450
整租·车站新村(普陀) 1室1厅 南,普陀,真如,车站新村(普陀),60.89,南,1室1厅1卫,5300
整租·虹桥舒雅苑 2室2厅 南/北,闵行,华漕,虹桥舒雅苑,85.00,南 北,2室2厅1卫,4600
整租·龙南七村 1室1厅 南,徐汇,龙华,龙南七村,41.00,南,1室1厅1卫,4500
整租·圣鑫苑 2室1厅 南,浦东,周浦,圣鑫苑,100.29,南,2室1厅1卫,6300
整租·通河二村 2室1厅 南,宝山,通河,通河二村,66.48,南,2室1厅1卫,4800
整租·港机新村 1室1厅 南,浦东,南码头,港机新村,28.00,南,1室1厅1卫,3800
整租·瞿溪路463弄 1室0厅 南,黄浦,蓬莱公园,瞿溪路463弄,32.88,南,1室0厅1卫,5500
整租·瑞虹新城(一期) 2室2厅 南,虹口,临平路,瑞虹新城(一期),90.25,南,2室2厅1卫,12000
整租·绿地蔷薇九里(公寓) 3室2厅 南,松江,松江大学城,绿地蔷薇九里(公寓),111.29,南,3室2厅2卫,7200
整租·万科天空之城二期云之谷 4室2厅 南,青浦,徐泾,万科天空之城二期云之谷,154.24,南,4室2厅2卫,16500
整租·招商虹桥公馆 3室2厅 南/北,青浦,徐泾,招商虹桥公馆,92.00,南 北,3室2厅1卫,8500
整租·宛平南路71弄 1室1厅 南,徐汇,徐家汇,宛平南路71弄,46.50,南,1室1厅1卫,7500
整租·南江苑 4室2厅 南,浦东,杨思前滩,南江苑,121.92,南,4室2厅2卫,8800
整租·莘闵花园 2室2厅 南,闵行,颛桥,莘闵花园,87.00,南,2室2厅1卫,5200
整租·锦苑小区(虹口) 1室1厅 南,虹口,凉城,锦苑小区(虹口),45.89,南,1室1厅1卫,4200
整租·水电小区 1室1厅 南,虹口,凉城,水电小区,36.56,南,1室1厅1卫,4200
整租·星河世纪城 2室1厅 南,普陀,真如,星河世纪城,75.43,南,2室1厅1卫,6300
整租·会铁小区 2室1厅 南/北,静安,西藏北路,会铁小区,54.28,南 北,2室1厅1卫,6800
整租·凤阳路630-632号 2室1厅 南,静安,南京西路,凤阳路630-632号,100.00,南,2室1厅2卫,18000
整租·通河二村 2室1厅 南,宝山,通河,通河二村,66.48,南,2室1厅1卫,4800
整租·象屿名城 2室2厅 南/北,松江,九亭,象屿名城,78.09,南 北,2室2厅1卫,5500
整租·巨峰家苑(公寓) 2室2厅 南,浦东,金桥,巨峰家苑(公寓),101.51,南,2室2厅1卫,8200
整租·虹古大楼 1室1厅 南,长宁,仙霞,虹古大楼,53.00,南,1室1厅1卫,5500
整租·报春四村 2室2厅 南,闵行,莘庄北广场,报春四村,62.84,南,2室2厅1卫,5000
整租·民主紫竹苑 2室1厅 南,宝山,张庙,民主紫竹苑,81.30,南,2室1厅1卫,6200
整租·美乐小区 1室1厅 南,徐汇,田林,美乐小区,44.27,南,1室1厅1卫,7000
整租·东源名都 2室2厅 南/北,浦东,高行,东源名都,111.13,南 北,2室2厅2卫,8500
整租·鹏程苑 1室1厅 南,杨浦,中原,鹏程苑,55.24,南,1室1厅1卫,5000
整租·满庭芳花园(公寓) 2室2厅 南,长宁,西郊,满庭芳花园(公寓),96.00,南,2室2厅1卫,9000
整租·六荷苑小区 1室1厅 南/北,浦东,金桥,六荷苑小区,55.47,南 北,1室1厅1卫,5000
整租·虹桥新城 2室2厅 南/北,长宁,中山公园,虹桥新城,95.46,南 北,2室2厅1卫,13000
整租·益晖新苑 2室1厅 南/北,杨浦,控江路,益晖新苑,88.66,南 北,2室1厅1卫,7000
整租·东兰小区 2室1厅 南,闵行,古美,东兰小区,57.70,南,2室1厅1卫,6500
整租·银河新都 1室1厅 南,闵行,春申,银河新都,51.00,南,1室1厅1卫,4500
整租·万源新城北区 1室2厅 南,闵行,金虹桥,万源新城北区,61.34,南,1室2厅1卫,8000
整租·杜家宅小区 1室0厅 南,长宁,仙霞,杜家宅小区,31.57,南,1室0厅1卫,5000
整租·港机新村 1室1厅 南,浦东,南码头,港机新村,28.00,南,1室1厅1卫,3800
整租·南江苑 4室2厅 南,浦东,杨思前滩,南江苑,121.92,南,4室2厅2卫,8800
整租·碧海现代苑 2室1厅 北,浦东,金桥,碧海现代苑,49.31,北,2室1厅1卫,5800
整租·莘闵花园 2室2厅 南,闵行,颛桥,莘闵花园,87.00,南,2室2厅1卫,5200
整租·绿厦小区 1室1厅 南,静安,西藏北路,绿厦小区,41.04,南,1室1厅1卫,6600
整租·新世纪花苑(一期)(浦东) 1室2厅 南,浦东,世博,新世纪花苑(一期)(浦东),50.93,南,1室2厅1卫,6800
整租·虹古大楼 1室1厅 南,长宁,仙霞,虹古大楼,53.00,南,1室1厅1卫,5500
