名称,区,板块,具体地址,面积（㎡）,朝向,房型,租价（元/月）
整租·北航家属院 2室1厅 南/北,海淀,知春路,北航家属院,59.57,南 北,2室1厅1卫,7500
整租·中国铁建尚城汇 2房间 东,昌平,南邵,中国铁建尚城汇,50.73,东,2房间1卫,3700
整租·紫东苑 3室2厅 西北,朝阳,劲松,紫东苑,122.26,西北,3室2厅2卫,9800
整租·站前巴黎 3室2厅 错层 南/北,通州,梨园,站前巴黎,119.00,南 北,3室2厅2卫,5600
整租·集贤雅苑南区 1室0厅 南,大兴,旧宫,集贤雅苑南区,50.12,南,1室0厅1卫,3700
整租·佳世苑小区 2室1厅 南,房山,良乡,佳世苑小区,100.02,南,2室1厅1卫,3200
整租·季景沁园 1室1厅 北,朝阳,望京,季景沁园,63.94,北,1室1厅1卫,8600
整租·长青园 2室1厅 南/北,东城,左安门,长青园,57.75,南 北,2室1厅1卫,6500
整租·公庄小区 1室0厅 南/北,通州,梨园,公庄小区,45.99,南 北,1室0厅1卫,3000
整租·首创伊林郡一期 2室1厅 南/北,房山,良乡,首创伊林郡一期,89.86,南 北,2室1厅1卫,3600
整租·东亚望京中心 2房间 北,朝阳,望京,东亚望京中心,65.72,北,2房间1卫,6800
整租·京棉新城 1室1厅 南,朝阳,十里堡,京棉新城,61.49,南,1室1厅1卫,5800
整租·旭辉26街区 2房间 北,顺义,顺义其它,旭辉26街区,27.00,北,2房间1卫,3200
整租·金地朗悦悦园 3室1厅 南/北,房山,长阳,金地朗悦悦园,86.60,南 北,3室1厅1卫,5000
整租·慧时欣园一期 2室1厅 东/北,丰台,木樨园,慧时欣园一期,83.99,东 北,2室1厅1卫,7200
整租·保利西山林语 3室2厅 南/北,海淀,海淀北部新区,保利西山林语,132.08,南 北,3室2厅2卫,9500
整租·紫金新干线 1室0厅 南,昌平,霍营,紫金新干线,49.24,南,1室0厅1卫,4900
整租·珠江东都国际 2室1厅 南/北,通州,潞苑,珠江东都国际,84.19,南 北,2室1厅1卫,5200
整租·鑫兆雅园北区 1室1厅 西南,丰台,刘家窑,鑫兆雅园北区,63.00,西南,1室1厅1卫,5800
整租·五和万科长阳天地9号院 3房间 南,房山,长阳,五和万科长阳天地9号院,62.50,南,3房间2卫,4500
整租·红山世家 2房间 东,西城,广安门,红山世家,61.62,东,2房间1卫,7000
整租·安慧里一区 2室1厅 西南,朝阳,亚运村,安慧里一区,65.00,西南,2室1厅1卫,7500
整租·安华西里社区 1室1厅 东,朝阳,安贞,安华西里社区,54.00,东,1室1厅1卫,6300
整租·河和居 3房间 东南,通州,通州北苑,河和居,69.00,东南,3房间1卫,5900
整租·安河家园 2室1厅 东/西,海淀,海淀其它,安河家园,70.00,东 西,2室1厅1卫,5000
整租·DBC加州小镇C区 1室1厅 南,通州,临河里,DBC加州小镇C区,59.00,南,1室1厅1卫,4000
整租·怀柔南大街 2室1厅 南/北,怀柔,怀柔,怀柔南大街,57.01,南 北,2室1厅1卫,2500
整租·莲香园 2室1厅 南/北,丰台,六里桥,莲香园,80.50,南 北,2室1厅1卫,6500
整租·鸿业兴园一区 1室1厅 西,丰台,玉泉营,鸿业兴园一区,58.00,西,1室1厅1卫,5400
整租·东惠家园 2室1厅 南/北,通州,通州其它,东惠家园,89.00,南 北,2室1厅1卫,4500
整租·慧忠北里第二社区 2室1厅 南/北,朝阳,亚运村,慧忠北里第二社区,74.34,南 北,2室1厅1卫,8200
整租·成府公馆 1室2厅 南/北,海淀,五道口,成府公馆,67.13,南 北,1室2厅1卫,11500
整租·朝阳捷座 2室1厅 西,朝阳,石佛营,朝阳捷座,83.16,西,2室1厅1卫,7000
整租·亮马嘉园 3室1厅 东/东南/北,朝阳,酒仙桥,亮马嘉园,92.63,东 东南 北,3室1厅1卫,9500
整租·首创远洋禧瑞天著西区 3室1厅 南/北,亦庄开发区,通州其它,首创远洋禧瑞天著西区,89.29,南 北,3室1厅1卫,6500
整租·澳洲康都 2室1厅 西南,朝阳,望京,澳洲康都,82.90,西南,2室1厅1卫,9300
整租·玉林东里一区 3室1厅 东/南/西,丰台,右安门外,玉林东里一区,76.60,东 南 西,3室1厅1卫,7800
整租·金海国际南区 3室2厅 南/北,朝阳,百子湾,金海国际南区,149.90,南 北,3室2厅2卫,13000
整租·四方景园四区 2室1厅 南/西,丰台,成寿寺,四方景园四区,88.00,南 西,2室1厅1卫,6300
整租·望都新地 2室1厅 南/北,昌平,北七家,望都新地,89.00,南 北,2室1厅1卫,4300
整租·四合上院 4室2厅 南/北,西城,宣武门,四合上院,224.23,南 北,4室2厅3卫,42500
整租·香花畦家园 4室2厅 南/北,顺义,后沙峪,香花畦家园,178.09,南 北,4室2厅2卫,11800
整租·北京新天地四期 2室1厅 南/北,朝阳,常营,北京新天地四期,100.07,南 北,2室1厅1卫,7380
整租·望园东里 3室1厅 东南,丰台,七里庄,望园东里,99.00,东南,3室1厅1卫,7200
整租·国美第一城3号院 2室1厅 西南,朝阳,朝青,国美第一城3号院,88.00,西南,2室1厅1卫,7800
整租·常楹公元自由派 2房间 南,朝阳,常营,常楹公元自由派,36.56,南,2房间1卫,4300
整租·远见国际公寓 1室0厅 西,西城,广安门,远见国际公寓,48.26,西,1室0厅1卫,5500
整租·三义庙北 1室1厅 西,海淀,苏州桥,三义庙北,44.80,西,1室1厅1卫,6700
整租·保利茉莉公馆 3房间 东/西,大兴,高米店,保利茉莉公馆,50.00,东 西,3房间1卫,5500
整租·华发颐园 1室1厅 东南,朝阳,北苑,华发颐园,69.45,东南,1室1厅1卫,6200
整租·优点社区 3室1厅 南/北,朝阳,常营,优点社区,107.00,南 北,3室1厅1卫,7500
整租·金夕园 2室2厅 南/西,海淀,世纪城,金夕园,86.00,南 西,2室2厅1卫,9500
整租·龙兴园北区 3室2厅 南/北,昌平,回龙观,龙兴园北区,98.85,南 北,3室2厅1卫,6500
整租·康泽佳苑南区 2室1厅 南,房山,长阳,康泽佳苑南区,52.00,南,2室1厅1卫,3500
整租·燕清源 1室0厅 北,海淀,清河,燕清源,40.02,北,1室0厅1卫,5500
整租·和谐家园二区 2室1厅 南/北,昌平,回龙观,和谐家园二区,93.11,南 北,2室1厅1卫,6500
整租·水恋晶城 2室1厅 南/北,通州,武夷花园,水恋晶城,84.17,南 北,2室1厅1卫,4200
整租·新外大街甲8号院 3室1厅 南/北,西城,马甸,新外大街甲8号院,88.00,南 北,3室1厅1卫,11000
整租·东亚三环 2房间 北,丰台,马家堡,东亚三环,53.68,北,2房间1卫,5200
整租·华府9号 4房间 西,昌平,回龙观,华府9号,83.00,西,4房间1卫,8000
整租·小马厂东里 2室1厅 西北,西城,广安门,小马厂东里,59.12,西北,2室1厅1卫,7000
整租·金港国际 3室2厅 南/北,朝阳,大望路,金港国际,132.11,南 北,3室2厅2卫,14000
整租·新华街七里 3室1厅 东南,丰台,看丹桥,新华街七里,80.30,东南,3室1厅1卫,7000
整租·五月华庭 1室1厅 北,海淀,小西天,五月华庭,34.01,北,1室1厅1卫,6000
整租·石佛营西里小区 1室1厅 南/北,朝阳,石佛营,石佛营西里小区,50.00,南 北,1室1厅1卫,4300
整租·新景家园西区 3室1厅 东/西,东城,崇文门,新景家园西区,91.18,东 西,3室1厅1卫,12000
整租·设计师广场 1室0厅 西南,丰台,科技园区,设计师广场,56.91,西南,1室0厅1卫,4200
整租·华樾北京 3室1厅 南/北,朝阳,中央别墅区,华樾北京,87.98,南 北,3室1厅1卫,13000
整租·马甸南村 1室1厅 西南,西城,马甸,马甸南村,46.90,西南,1室1厅1卫,6800
整租·东亚望京中心 3房间 东,朝阳,望京,东亚望京中心,86.61,东,3房间1卫,9000
整租·强佑清河新城府学上院 3室2厅 南/北,海淀,清河,强佑清河新城府学上院,139.00,南 北,3室2厅2卫,12000
整租·倒座庙 2室1厅 南/北,海淀,苏州桥,倒座庙,54.00,南 北,2室1厅1卫,9500
整租·东直门外大街(东城） 2室1厅 西,东城,东直门,东直门外大街(东城）,51.79,西,2室1厅1卫,8000
整租·富顿 1室0厅 北,朝阳,劲松,富顿,46.00,北,1室0厅1卫,6000
整租·利景名门 3室1厅 东南,朝阳,望京,利景名门,148.34,东南,3室1厅2卫,12000
整租·南开西里 3室2厅 西,丰台,看丹桥,南开西里,69.00,西,3室2厅1卫,5300
整租·新华街五里 2室1厅 西南,丰台,看丹桥,新华街五里,71.20,西南,2室1厅1卫,5600
整租·新华街三里 2室1厅 西,丰台,看丹桥,新华街三里,90.89,西,2室1厅1卫,6000
整租·旺龙花园 1室1厅 东北,昌平,霍营,旺龙花园,52.50,东北,1室1厅1卫,5000
整租·纳帕溪谷 3室1厅 跃层 南/北,昌平,小汤山,纳帕溪谷,326.00,南 北,3室1厅3卫,25000
整租·市政物业小区 2室1厅 南/北,朝阳,亚运村小营,市政物业小区,65.77,南 北,2室1厅1卫,6300
整租·南沙滩小区 1室1厅 南,朝阳,南沙滩,南沙滩小区,41.60,南,1室1厅1卫,6000
整租·西坝河东里 1室1厅 西北,朝阳,西坝河,西坝河东里,47.00,西北,1室1厅1卫,5700
整租·西坝河西里 2室1厅 南,朝阳,西坝河,西坝河西里,56.24,南,2室1厅1卫,7500
整租·翠成馨园B区 2室2厅 南,朝阳,垡头,翠成馨园B区,92.00,南,2室2厅1卫,6700
整租·胜古北里  3室1厅 南/北,朝阳,惠新西街,胜古北里 ,69.00,南 北,3室1厅1卫,9000
整租·兴隆家园 1室1厅 西,朝阳,高碑店,兴隆家园,66.71,西,1室1厅1卫,5900
整租·兴隆家园 4室1厅 复式 东/西南,朝阳,高碑店,兴隆家园,118.00,东 西南,4室1厅2卫,8800
整租·北京新天地三期 2室1厅 南,朝阳,常营,北京新天地三期,93.00,南,2室1厅1卫,5800
整租·柏林爱乐三期 1室1厅 南/北,朝阳,常营,柏林爱乐三期,60.00,南 北,1室1厅1卫,5100
整租·柏林爱乐二期 3室1厅 东北,朝阳,常营,柏林爱乐二期,93.28,东北,3室1厅1卫,6000
整租·金隅丽景园 1室1厅 东,朝阳,常营,金隅丽景园,47.78,东,1室1厅1卫,4200
整租·平乐园小区 2室1厅 东/南/北,朝阳,北工大,平乐园小区,61.00,东 南 北,2室1厅1卫,8000
整租·平乐园小区 1室1厅 南,朝阳,北工大,平乐园小区,45.94,南,1室1厅1卫,4700
整租·磨房南里 1室1厅 东,朝阳,北工大,磨房南里,58.50,东,1室1厅1卫,5500
整租·龙潭西里 2室1厅 南/北,东城,左安门,龙潭西里,52.69,南 北,2室1厅1卫,5300
整租·中海城北区 2室2厅 南,朝阳,成寿寺,中海城北区,99.43,南,2室2厅2卫,8300
整租·天桥北里 3室1厅 南/西,西城,陶然亭,天桥北里,98.00,南 西,3室1厅1卫,12000
整租·中信锦园 2室1厅 东南,西城,陶然亭,中信锦园,95.84,东南,2室1厅1卫,16000
整租·华润小区 2室1厅 南/北,丰台,西罗园,华润小区,71.00,南 北,2室1厅1卫,4800
整租·政怡家园 2室2厅 东南,丰台,宋家庄,政怡家园,92.56,东南,2室2厅1卫,7000
整租·挂甲屯 2室1厅 南,海淀,圆明园,挂甲屯,54.50,南,2室1厅1卫,7000
整租·百环地产 2室1厅 东南,海淀,圆明园,百环地产,105.00,东南,2室1厅1卫,11000
整租·中关村东路 2室1厅 南/北,海淀,双榆树,中关村东路,76.69,南 北,2室1厅1卫,9300
整租·圣华里 2室1厅 南/北,海淀,田村,圣华里,98.00,南 北,2室1厅1卫,7300
整租·当代城市家园 2室1厅 南/北,海淀,上地,当代城市家园,98.43,南 北,2室1厅1卫,8100
整租·上奥世纪中心 1室1厅 南,昌平,西三旗,上奥世纪中心,50.00,南,1室1厅1卫,4800
整租·首创悦榕汇 1室1厅 东,海淀,海淀北部新区,首创悦榕汇,81.11,东,1室1厅1卫,10000
整租·金澳国际 1室0厅 西南,海淀,马甸,金澳国际,55.00,西南,1室0厅1卫,6800
整租·东区国际 2室2厅 东,朝阳,红庙,东区国际,130.00,东,2室2厅2卫,12500
整租·景宜里 2室1厅 南/北,海淀,田村,景宜里,91.00,南 北,2室1厅1卫,8500
整租·郁金香舍 1室1厅 东/北,亦庄开发区,亦庄,郁金香舍,48.00,东 北,1室1厅1卫,4800
整租·东亚三环 1房间 北,丰台,马家堡,东亚三环,54.00,北,1房间1卫,4900
整租·金鱼池西区 1室0厅 西,东城,天坛,金鱼池西区,48.66,西,1室0厅1卫,6500
整租·首城国际C区 3室2厅 南/北,朝阳,双井,首城国际C区,139.51,南 北,3室2厅2卫,17500
整租·南露园 2室2厅 南/北,西城,阜成门,南露园,111.30,南 北,2室2厅2卫,14000
整租·安苑北里 1室1厅 南,朝阳,亚运村,安苑北里,43.67,南,1室1厅1卫,7000
整租·宝盛北里 3室1厅 南/北,海淀,清河,宝盛北里,105.00,南 北,3室1厅1卫,7500
整租·半壁街南路1号院 2室1厅 南,海淀,紫竹桥,半壁街南路1号院,48.30,南,2室1厅1卫,8300
整租·丽泽雅园 1室1厅 南,丰台,马连道,丽泽雅园,62.00,南,1室1厅1卫,5900
整租·鹏润家园 2室1厅 西南,丰台,菜户营,鹏润家园,101.54,西南,2室1厅1卫,8500
整租·盛嘉华苑 2室1厅 南/北,大兴,枣园,盛嘉华苑,78.00,南 北,2室1厅1卫,3600
整租·兴隆家园 3室1厅 南,朝阳,高碑店,兴隆家园,130.55,南,3室1厅1卫,10500
整租·东大桥路 3室1厅 南/北,朝阳,朝阳门外,东大桥路,71.22,南 北,3室1厅1卫,10500
整租·盛和家园 3室1厅 西南,朝阳,亚运村小营,盛和家园,126.00,西南,3室1厅2卫,11000
整租·羊肉胡同120号院 1室1厅 南,西城,金融街,羊肉胡同120号院,44.00,南,1室1厅1卫,7500
整租·DBC加州小镇C区 1室0厅 南/北,通州,临河里,DBC加州小镇C区,67.93,南 北,1室0厅1卫,5000
整租·路劲世界城一期 2室1厅 南/北,昌平,南邵,路劲世界城一期,87.59,南 北,2室1厅1卫,5300
整租·乔建里 1室1厅 南,海淀,军博,乔建里,32.00,南,1室1厅1卫,5200
整租·晴雪园 2室1厅 南,海淀,世纪城,晴雪园,92.00,南,2室1厅1卫,14300
整租·SOCO公社 2房间 南,海淀,西三旗,SOCO公社,52.00,南,2房间1卫,5100
整租·洪茂沟社区 1室1厅 南,西城,月坛,洪茂沟社区,28.00,南,1室1厅1卫,5600
整租·天恒乐DO 2房间 复式 北,房山,阎村,天恒乐DO,55.98,北,2房间1卫,2500
整租·春华屋 2室1厅 南/北,亦庄开发区,亦庄,春华屋,114.00,南 北,2室1厅1卫,7500
整租·北京北 2室1厅 西南,昌平,立水桥,北京北,81.91,西南,2室1厅1卫,7800
整租·迎风一里 2室1厅 南,房山,燕山,迎风一里,55.77,南,2室1厅1卫,1600
整租·南厂北区 2室1厅 南,昌平,南口,南厂北区,48.60,南,2室1厅1卫,1800
整租·将府锦苑 1室1厅 南,朝阳,朝阳其它,将府锦苑,50.84,南,1室1厅1卫,5000
整租·新源里东 2室1厅 东南,朝阳,亮马桥,新源里东,56.00,东南,2室1厅1卫,6600
整租·当代采育满庭春MOMA 2室1厅 南,大兴,大兴新机场洋房别墅区,当代采育满庭春MOMA,95.08,南,2室1厅1卫,2600
整租·泰中花园 2室1厅 西,大兴,高米店,泰中花园,99.00,西,2室1厅1卫,4000
整租·康居家园 3室1厅 南/北,密云,果园街道,康居家园,120.15,南 北,3室1厅2卫,2300
整租·中关村 2室2厅 西北,海淀,中关村,中关村,86.59,西北,2室2厅1卫,9000
整租·林大北路9号院 2室1厅 南/北,海淀,学院路,林大北路9号院,63.75,南 北,2室1厅1卫,7300
整租·万泉新新家园 2室1厅 东,海淀,万柳,万泉新新家园,58.00,东,2室1厅1卫,9500
整租·永金里小区 1室1厅 南/北,海淀,五棵松,永金里小区,49.74,南 北,1室1厅1卫,5300
整租·和平街十五区2号院 2室1厅 南,朝阳,和平里,和平街十五区2号院,77.71,南,2室1厅1卫,7500
整租·太阳园 2室1厅 东南,海淀,知春路,太阳园,97.02,东南,2室1厅1卫,14500
整租·东中街 3室1厅 南/北,东城,东直门,东中街,77.82,南 北,3室1厅1卫,12000
整租·舒至嘉园 2室1厅 东南,海淀,西直门,舒至嘉园,94.99,东南,2室1厅1卫,10500
整租·展览路 2室1厅 东/西,西城,阜成门,展览路,65.00,东 西,2室1厅1卫,8500
整租·百万庄大街乙21号院 2室1厅 南,西城,阜成门,百万庄大街乙21号院,64.50,南,2室1厅1卫,8400
整租·车公庄中里 3室2厅 南/西,西城,车公庄,车公庄中里,120.00,南 西,3室2厅1卫,18000
整租·灵境胡同 1室1厅 南,西城,西单,灵境胡同,35.40,南,1室1厅1卫,7600
整租·兴隆都市馨园 1室0厅 南,东城,崇文门,兴隆都市馨园,27.16,南,1室0厅1卫,4300
整租·兴隆都市馨园 1室0厅 南,东城,崇文门,兴隆都市馨园,29.00,南,1室0厅1卫,4500
整租·光明楼 2室1厅 东,东城,广渠门,光明楼,50.00,东,2室1厅1卫,5000
整租·广渠家园 3室1厅 西北,东城,广渠门,广渠家园,84.59,西北,3室1厅1卫,8500
整租·教场口9号院 3室1厅 西南,西城,六铺炕,教场口9号院,85.00,西南,3室1厅1卫,12000
整租·首开花香西苑 1室1厅 南,丰台,科技园区,首开花香西苑,58.00,南,1室1厅1卫,4900
整租·首开花香四季 2室1厅 南/北,丰台,科技园区,首开花香四季,70.00,南 北,2室1厅1卫,5800
整租·DBC加州小镇C区 2室1厅 南,通州,临河里,DBC加州小镇C区,93.18,南,2室1厅1卫,3800
整租·海棠湾二期 2室1厅 南,通州,临河里,海棠湾二期,91.46,南,2室1厅1卫,5500
整租·DBC加州小镇C区 2室1厅 南,通州,临河里,DBC加州小镇C区,91.00,南,2室1厅1卫,4500
整租·丰益花园西区 2室1厅 东南,丰台,丽泽,丰益花园西区,77.52,东南,2室1厅1卫,5300
整租·西荣阁 3房间 南,海淀,四季青,西荣阁,73.21,南,3房间1卫,7800
整租·领秀慧谷D区 3室2厅 南,昌平,回龙观,领秀慧谷D区,108.00,南,3室2厅2卫,7000
整租·左右坊 2室1厅 南/北,丰台,马家堡,左右坊,90.00,南 北,2室1厅1卫,7000
整租·东亚三环 3房间 南,丰台,马家堡,东亚三环,54.00,南,3房间1卫,5300
整租·和谐家园一区 2室1厅 南/北,昌平,回龙观,和谐家园一区,93.42,南 北,2室1厅1卫,6000
整租·吉祥里西区 2室1厅 西南,朝阳,朝阳门外,吉祥里西区,70.82,西南,2室1厅1卫,9500
整租·方安苑 2室2厅 西,丰台,宋家庄,方安苑,105.79,西,2室2厅1卫,7300
整租·紫金庄园 2室1厅 南,海淀,苏州桥,紫金庄园,69.13,南,2室1厅1卫,7500
整租·培新街乙5号院 2室2厅 南/北,东城,广渠门,培新街乙5号院,115.00,南 北,2室2厅2卫,11500
整租·阳光星苑南区 2室1厅 南/北,丰台,新宫,阳光星苑南区,66.00,南 北,2室1厅1卫,4600
整租·东亚上北中心 1房间 北,昌平,回龙观,东亚上北中心,38.43,北,1房间1卫,4300
整租·首开国风美唐二期 3室1厅 南/北,昌平,回龙观,首开国风美唐二期,96.17,南 北,3室1厅1卫,8800
整租·明天生活馆 1房间 西,朝阳,立水桥,明天生活馆,42.22,西,1房间1卫,4450
整租·西引力 1室0厅 北,石景山,八角,西引力,46.84,北,1室0厅1卫,4300
整租·绿地花都苑 2室1厅 南,房山,长阳,绿地花都苑,85.25,南,2室1厅1卫,3800
整租·拾景名苑  2室1厅 南/北,石景山,八角,拾景名苑 ,86.91,南 北,2室1厅1卫,5900
